ID,Wavelength,Value,Dark,Reference,Sex,Species
TABR5,250,0.000075,0.000051,0.000971,F,TABR
TABR5,251,0.000105,0,0.001157,F,TABR
TABR5,252,0.000459,0.000121,0.001256,F,TABR
TABR5,253,0.000267,0,0.001465,F,TABR
TABR5,254,0.000155,0,0.001274,F,TABR
TABR5,255,0,0,0.00102,F,TABR
TABR5,256,0.000142,0,0.001204,F,TABR
TABR5,257,0.000018,0.00001,0.001128,F,TABR
TABR5,258,0.000345,0.00001,0.001482,F,TABR
TABR5,259,0.000225,0.000195,0.00124,F,TABR
TABR5,260,0.000189,0.000094,0.001338,F,TABR
TABR5,261,0.000507,0.000007,0.001418,F,TABR
TABR5,262,0.000273,0.000053,0.001613,F,TABR
TABR5,263,0.000156,0.000013,0.002033,F,TABR
TABR5,264,0.00012,0,0.001475,F,TABR
TABR5,265,0.000231,0,0.002026,F,TABR
TABR5,266,0.00029,0.000123,0.001793,F,TABR
TABR5,267,0.000179,0.000074,0.001985,F,TABR
TABR5,268,0.000161,0,0.002205,F,TABR
TABR5,269,0.000179,0,0.001991,F,TABR
TABR5,270,0.000295,0,0.002408,F,TABR
TABR5,271,0.000647,0.000113,0.002477,F,TABR
TABR5,272,0.000245,0.000052,0.002337,F,TABR
TABR5,273,0.000407,0,0.00222,F,TABR
TABR5,274,0.000711,0.00029,0.002483,F,TABR
TABR5,275,0.000837,0.000123,0.002973,F,TABR
TABR5,276,0.000432,0,0.003159,F,TABR
TABR5,277,0.000221,0.0001,0.002996,F,TABR
TABR5,278,0.000459,0,0.002704,F,TABR
TABR5,279,0.000331,0,0.002662,F,TABR
TABR5,280,0.000487,0,0.002567,F,TABR
TABR5,281,0.000412,0,0.002968,F,TABR
TABR5,282,0.000219,0,0.00288,F,TABR
TABR5,283,0.000569,0.000013,0.003016,F,TABR
TABR5,284,0.000353,0,0.003045,F,TABR
TABR5,285,0.000061,0,0.003362,F,TABR
TABR5,286,0.000365,0,0.003001,F,TABR
TABR5,287,0.000709,0.000112,0.003281,F,TABR
TABR5,288,0.000175,0,0.003338,F,TABR
TABR5,289,0.000469,0.000056,0.003024,F,TABR
TABR5,290,0.000837,0,0.00375,F,TABR
TABR5,291,0.000469,0.000077,0.003494,F,TABR
TABR5,292,0.000333,0,0.003528,F,TABR
TABR5,293,0.000403,0.000112,0.003329,F,TABR
TABR5,294,0.001516,0.000311,0.003781,F,TABR
TABR5,295,0.000716,0.000113,0.003472,F,TABR
TABR5,296,0.000496,0,0.003707,F,TABR
TABR5,297,0.000417,0.000001,0.004306,F,TABR
TABR5,298,0.00117,0.000071,0.004214,F,TABR
TABR5,299,0.000313,0,0.004185,F,TABR
TABR5,300,0.001297,0,0.004569,F,TABR
TABR5,301,0.000292,0,0.00359,F,TABR
TABR5,302,0.000429,0.000001,0.004184,F,TABR
TABR5,303,0.00109,0.000173,0.004071,F,TABR
TABR5,304,0.001099,0,0.004315,F,TABR
TABR5,305,0.001771,0.000326,0.004541,F,TABR
TABR5,306,0.000297,0.000119,0.004274,F,TABR
TABR5,307,0.001023,0.000165,0.004375,F,TABR
TABR5,308,0.002423,0.000264,0.005196,F,TABR
