ID,Wavelength,Value,Dark,Reference,Sex,Species 
TABR8,250,0.000272,0.000051,0.000971,F,TABR
TABR8,251,0.0004,0,0.001157,F,TABR
TABR8,252,0.000626,0.000121,0.001256,F,TABR
TABR8,253,0.000527,0,0.001465,F,TABR
TABR8,254,0.00029,0,0.001274,F,TABR
TABR8,255,0.000246,0,0.00102,F,TABR
TABR8,256,0.000335,0,0.001204,F,TABR
TABR8,257,0.000328,0.00001,0.001128,F,TABR
TABR8,258,0.000509,0.00001,0.001482,F,TABR
TABR8,259,0.000561,0.000195,0.00124,F,TABR
TABR8,260,0.000459,0.000094,0.001338,F,TABR
TABR8,261,0.000811,0.000007,0.001418,F,TABR
TABR8,262,0.000515,0.000053,0.001613,F,TABR
TABR8,263,0.000476,0.000013,0.002033,F,TABR
TABR8,264,0.00064,0,0.001475,F,TABR
TABR8,265,0.000558,0,0.002026,F,TABR
TABR8,266,0.000467,0.000123,0.001793,F,TABR
TABR8,267,0.000479,0.000074,0.001985,F,TABR
TABR8,268,0.000362,0,0.002205,F,TABR
TABR8,269,0.000537,0,0.001991,F,TABR
TABR8,270,0.000777,0,0.002408,F,TABR
TABR8,271,0.001471,0.000113,0.002477,F,TABR
TABR8,272,0.000679,0.000052,0.002337,F,TABR
TABR8,273,0.000711,0,0.00222,F,TABR
TABR8,274,0.000928,0.00029,0.002483,F,TABR
TABR8,275,0.001599,0.000123,0.002973,F,TABR
TABR8,276,0.001239,0,0.003159,F,TABR
TABR8,277,0.001153,0.0001,0.002996,F,TABR
TABR8,278,0.000721,0,0.002704,F,TABR
TABR8,279,0.000802,0,0.002662,F,TABR
TABR8,280,0.000829,0,0.002567,F,TABR
TABR8,281,0.000862,0,0.002968,F,TABR
TABR8,282,0.000652,0,0.00288,F,TABR
TABR8,283,0.001155,0.000013,0.003016,F,TABR
TABR8,284,0.000829,0,0.003045,F,TABR
TABR8,285,0.000708,0,0.003362,F,TABR
TABR8,286,0.000881,0,0.003001,F,TABR
TABR8,287,0.001071,0.000112,0.003281,F,TABR
TABR8,288,0.000797,0,0.003338,F,TABR
TABR8,289,0.001171,0.000056,0.003024,F,TABR
TABR8,290,0.001509,0,0.00375,F,TABR
TABR8,291,0.000728,0.000077,0.003494,F,TABR
TABR8,292,0.000929,0,0.003528,F,TABR
