ID,Wavelength,Value,Dark,Reference,Sex,Species 
TABR3,250,0.000344,0.000051,0.000971,M,TABR
TABR3,251,0.000409,0,0.001157,M,TABR
TABR3,252,0.000667,0.000121,0.001256,M,TABR
TABR3,253,0.000562,0,0.001465,M,TABR
TABR3,254,0.00037,0,0.001274,M,TABR
TABR3,255,0.000238,0,0.00102,M,TABR
TABR3,256,0.000331,0,0.001204,M,TABR
TABR3,257,0.000339,0.00001,0.001128,M,TABR
TABR3,258,0.000517,0.00001,0.001482,M,TABR
TABR3,259,0.000516,0.000195,0.00124,M,TABR
TABR3,260,0.000534,0.000094,0.001338,M,TABR
TABR3,261,0.000814,0.000007,0.001418,M,TABR
TABR3,262,0.000525,0.000053,0.001613,M,TABR
TABR3,263,0.000646,0.000013,0.002033,M,TABR
TABR3,264,0.000564,0,0.001475,M,TABR
TABR3,265,0.000526,0,0.002026,M,TABR
TABR3,266,0.000623,0.000123,0.001793,M,TABR
TABR3,267,0.000583,0.000074,0.001985,M,TABR
TABR3,268,0.000625,0,0.002205,M,TABR
TABR3,269,0.000648,0,0.001991,M,TABR
TABR3,270,0.000759,0,0.002408,M,TABR
TABR3,271,0.001219,0.000113,0.002477,M,TABR
TABR3,272,0.000637,0.000052,0.002337,M,TABR
TABR3,273,0.000756,0,0.00222,M,TABR
TABR3,274,0.001087,0.00029,0.002483,M,TABR
TABR3,275,0.001393,0.000123,0.002973,M,TABR
TABR3,276,0.001192,0,0.003159,M,TABR
TABR3,277,0.001148,0.0001,0.002996,M,TABR
TABR3,278,0.000829,0,0.002704,M,TABR
TABR3,279,0.000898,0,0.002662,M,TABR
TABR3,280,0.001055,0,0.002567,M,TABR
TABR3,281,0.000884,0,0.002968,M,TABR
TABR3,282,0.000849,0,0.00288,M,TABR
TABR3,283,0.001213,0.000013,0.003016,M,TABR
TABR3,284,0.000871,0,0.003045,M,TABR
TABR3,285,0.000812,0,0.003362,M,TABR
TABR3,286,0.000991,0,0.003001,M,TABR
TABR3,287,0.001163,0.000112,0.003281,M,TABR
TABR3,288,0.001027,0,0.003338,M,TABR
TABR3,289,0.001272,0.000056,0.003024,M,TABR
TABR3,290,0.001562,0,0.00375,M,TABR
TABR3,291,0.000996,0.000077,0.003494,M,TABR
TABR3,292,0.000939,0,0.003528,M,TABR
TABR3,293,0.001202,0.000112,0.003329,M,TABR
TABR3,294,0.002054,0.000311,0.003781,M,TABR
TABR3,295,0.001029,0.000113,0.003472,M,TABR
TABR3,296,0.001366,0,0.003707,M,TABR
TABR3,297,0.001223,0.000001,0.004306,M,TABR
TABR3,298,0.001548,0.000071,0.004214,M,TABR
TABR3,299,0.001216,0,0.004185,M,TABR
TABR3,300,0.00225,0,0.004569,M,TABR
TABR3,301,0.00108,0,0.00359,M,TABR
TABR3,302,0.00134,0.000001,0.004184,M,TABR
TABR3,303,0.00167,0.000173,0.004071,M,TABR
TABR3,304,0.001705,0,0.004315,M,TABR
TABR3,305,0.002556,0.000326,0.004541,M,TABR
TABR3,306,0.001407,0.000119,0.004274,M,TABR
TABR3,307,0.00186,0.000165,0.004375,M,TABR
TABR3,308,0.00309,0.000264,0.005196,M,TABR
TABR3,309,0.00181,0.000058,0.004333,M,TABR
TABR3,310,0.001459,0,0.004566,M,TABR
TABR3,311,0.001231,0,0.0044,M,TABR
TABR3,312,0.001361,0,0.004361,M,TABR
TABR3,313,0.001158,0,0.004089,M,TABR
TABR3,314,0.001905,0,0.004526,M,TABR
TABR3,315,0.001608,0,0.004479,M,TABR
TABR3,316,0.001459,0,0.004412,M,TABR
TABR3,317,0.001728,0.000136,0.004331,M,TABR
TABR3,318,0.001992,0,0.004758,M,TABR
TABR3,319,0.00127,0,0.004159,M,TABR
TABR3,320,0.001114,0.000054,0.004078,M,TABR
TABR3,321,0.001423,0,0.004555,M,TABR
TABR3,322,0.001384,0,0.004525,M,TABR
TABR3,323,0.001638,0,0.004469,M,TABR
TABR3,324,0.001773,0.000132,0.004598,M,TABR
TABR3,325,0.001589,0,0.004575,M,TABR
TABR3,326,0.001236,0.000067,0.004605,M,TABR
TABR3,327,0.001026,0.000017,0.004197,M,TABR
TABR3,328,0.00141,0.000051,0.004538,M,TABR
TABR3,329,0.001285,0,0.004517,M,TABR
TABR3,330,0.001905,0.000062,0.004657,M,TABR
TABR3,331,0.001532,0.000123,0.004851,M,TABR
TABR3,332,0.001494,0,0.004153,M,TABR
TABR3,333,0.001811,0.000014,0.005049,M,TABR
TABR3,334,0.002153,0.000021,0.004854,M,TABR
TABR3,335,0.002076,0.000257,0.00512,M,TABR
TABR3,336,0.001448,0,0.004735,M,TABR
TABR3,337,0.001353,0,0.004722,M,TABR
TABR3,338,0.001826,0.000023,0.005031,M,TABR
TABR3,339,0.001457,0,0.005051,M,TABR
TABR3,340,0.002055,0.000127,0.005354,M,TABR
TABR3,341,0.001608,0,0.005351,M,TABR
TABR3,342,0.001665,0.000103,0.005433,M,TABR
TABR3,343,0.001758,0.00001,0.005367,M,TABR
TABR3,344,0.001983,0.000183,0.005483,M,TABR
TABR3,345,0.001874,0.000011,0.005457,M,TABR
TABR3,346,0.001967,0,0.006051,M,TABR
TABR3,347,0.002181,0.000107,0.006128,M,TABR
TABR3,348,0.001965,0,0.005964,M,TABR
TABR3,349,0.002129,0.000023,0.006313,M,TABR
TABR3,350,0.001492,0,0.006047,M,TABR
TABR3,351,0.001751,0,0.005947,M,TABR
TABR3,352,0.00221,0,0.006708,M,TABR
TABR3,353,0.002161,0.000011,0.007286,M,TABR
TABR3,354,0.002449,0,0.00742,M,TABR
TABR3,355,0.002255,0,0.007197,M,TABR
TABR3,356,0.00239,0.000039,0.007659,M,TABR
TABR3,357,0.002568,0,0.007711,M,TABR
TABR3,358,0.002687,0,0.007864,M,TABR
TABR3,359,0.002468,0,0.007925,M,TABR
TABR3,360,0.002699,0,0.008387,M,TABR
TABR3,361,0.002985,0.000142,0.008884,M,TABR
TABR3,362,0.002934,0,0.009054,M,TABR
TABR3,363,0.003,0,0.009771,M,TABR
TABR3,364,0.002811,0.000108,0.009579,M,TABR
TABR3,365,0.003443,0.000176,0.00997,M,TABR
TABR3,366,0.003644,0,0.010691,M,TABR
TABR3,367,0.003682,0.000054,0.011094,M,TABR
TABR3,368,0.003823,0,0.012032,M,TABR
TABR3,369,0.003882,0,0.012308,M,TABR
TABR3,370,0.003969,0,0.013866,M,TABR
TABR3,371,0.004557,0,0.014421,M,TABR
TABR3,372,0.004602,0.000024,0.014945,M,TABR
TABR3,373,0.00503,0,0.016839,M,TABR
TABR3,374,0.005866,0,0.018826,M,TABR
TABR3,375,0.006167,0,0.020361,M,TABR
TABR3,376,0.007122,0.000063,0.022426,M,TABR
TABR3,377,0.008503,0.000059,0.026034,M,TABR
TABR3,378,0.008457,0.000018,0.027666,M,TABR
TABR3,379,0.009969,0,0.032575,M,TABR
TABR3,380,0.012057,0,0.038577,M,TABR
TABR3,381,0.01333,0,0.042773,M,TABR
TABR3,382,0.016759,0,0.052848,M,TABR
TABR3,383,0.020438,0,0.064246,M,TABR
TABR3,384,0.025648,0,0.081417,M,TABR
TABR3,385,0.028178,0,0.088561,M,TABR
TABR3,386,0.037379,0.000018,0.118091,M,TABR
TABR3,387,0.046557,0,0.137004,M,TABR
TABR3,388,0.054756,0,0.16413,M,TABR
TABR3,389,0.070397,0.000052,0.196677,M,TABR
TABR3,390,0.09547,0,0.25583,M,TABR
TABR3,391,0.111377,0,0.285539,M,TABR
TABR3,392,0.141114,0,0.304829,M,TABR
TABR3,393,0.187184,0.000149,0.32014,M,TABR
TABR3,394,0.192764,0,0.317319,M,TABR
TABR3,395,0.24951,0,0.314838,M,TABR
TABR3,396,0.292791,0,0.306618,M,TABR
TABR3,397,0.307174,0.000072,0.307868,M,TABR
TABR3,398,0.306807,0,0.307493,M,TABR
TABR3,399,0.3063,0,0.307199,M,TABR
TABR3,400,0.303115,0,0.30378,M,TABR
TABR3,401,0.307953,0,0.308656,M,TABR
TABR3,402,0.299509,0.000101,0.299968,M,TABR
TABR3,403,0.297329,0.000018,0.297861,M,TABR
TABR3,404,0.295216,0.000041,0.295756,M,TABR
TABR3,405,0.295957,0.000241,0.296434,M,TABR
TABR3,406,0.294454,0,0.295064,M,TABR
TABR3,407,0.295243,0,0.295724,M,TABR
TABR3,408,0.295375,0.000006,0.295914,M,TABR
TABR3,409,0.297323,0,0.297939,M,TABR
TABR3,410,0.293532,0.00004,0.29412,M,TABR
TABR3,411,0.29303,0,0.29371,M,TABR
TABR3,412,0.290992,0.00013,0.29165,M,TABR
TABR3,413,0.293078,0.00005,0.293505,M,TABR
TABR3,414,0.290249,0.000067,0.290775,M,TABR
TABR3,415,0.290571,0,0.291275,M,TABR
TABR3,416,0.29213,0,0.292751,M,TABR
TABR3,417,0.289211,0,0.289716,M,TABR
TABR3,418,0.290226,0,0.290791,M,TABR
TABR3,419,0.288879,0,0.28951,M,TABR
TABR3,420,0.28931,0,0.289943,M,TABR
TABR3,421,0.288313,0,0.288949,M,TABR
TABR3,422,0.29017,0,0.290763,M,TABR
TABR3,423,0.288364,0.000094,0.288893,M,TABR
TABR3,424,0.288011,0.000051,0.290659,M,TABR
TABR3,425,0.290099,0,0.290705,M,TABR
TABR3,426,0.287807,0.00004,0.288354,M,TABR
TABR3,427,0.288614,0.000078,0.289158,M,TABR
TABR3,428,0.288953,0,0.289586,M,TABR
TABR3,429,0.286518,0,0.287145,M,TABR
TABR3,430,0.287494,0.000034,0.287982,M,TABR
TABR3,431,0.286076,0.000084,0.286561,M,TABR
TABR3,432,0.286211,0,0.286721,M,TABR
TABR3,433,0.282957,0.000051,0.283457,M,TABR
TABR3,434,0.282651,0,0.283237,M,TABR
TABR3,435,0.280846,0,0.281373,M,TABR
TABR3,436,0.27946,0,0.280033,M,TABR
TABR3,437,0.265012,0.000038,0.279493,M,TABR
TABR3,438,0.260905,0,0.27881,M,TABR
TABR3,439,0.255777,0,0.275426,M,TABR
TABR3,440,0.26656,0.00002,0.274417,M,TABR
TABR3,441,0.225649,0.000005,0.270786,M,TABR
TABR3,442,0.189404,0,0.27272,M,TABR
TABR3,443,0.198408,0,0.270135,M,TABR
TABR3,444,0.17568,0,0.266601,M,TABR
TABR3,445,0.160259,0.000022,0.265234,M,TABR
TABR3,446,0.142204,0,0.257255,M,TABR
TABR3,447,0.133389,0,0.257764,M,TABR
TABR3,448,0.11201,0.000068,0.223991,M,TABR
TABR3,449,0.105084,0.000025,0.213058,M,TABR
TABR3,450,0.099242,0,0.213587,M,TABR
TABR3,451,0.081097,0,0.165411,M,TABR
TABR3,452,0.081764,0,0.182078,M,TABR
TABR3,453,0.076805,0,0.164105,M,TABR
TABR3,454,0.072369,0,0.159009,M,TABR
TABR3,455,0.066379,0,0.141125,M,TABR
TABR3,456,0.063939,0,0.138602,M,TABR
TABR3,457,0.053915,0.000109,0.110936,M,TABR
TABR3,458,0.052626,0.000125,0.110494,M,TABR
TABR3,459,0.050508,0,0.103478,M,TABR
TABR3,460,0.04554,0,0.092258,M,TABR
TABR3,461,0.04131,0,0.08275,M,TABR
TABR3,462,0.038361,0.000012,0.07489,M,TABR
TABR3,463,0.038062,0.000062,0.073131,M,TABR
TABR3,464,0.035726,0,0.068412,M,TABR
TABR3,465,0.032885,0,0.061922,M,TABR
TABR3,466,0.032186,0.000078,0.059676,M,TABR
TABR3,467,0.03069,0.000017,0.055193,M,TABR
TABR3,468,0.028817,0,0.050709,M,TABR
TABR3,469,0.027883,0,0.047998,M,TABR
TABR3,470,0.026394,0,0.044136,M,TABR
TABR3,471,0.025767,0.000003,0.041035,M,TABR
TABR3,472,0.023792,0,0.036889,M,TABR
TABR3,473,0.024066,0.00004,0.036148,M,TABR
TABR3,474,0.022555,0.000004,0.032774,M,TABR
TABR3,475,0.022212,0.000072,0.030307,M,TABR
TABR3,476,0.02204,0,0.029361,M,TABR
TABR3,477,0.020534,0,0.02604,M,TABR
TABR3,478,0.020365,0.000073,0.023903,M,TABR
TABR3,479,0.019694,0,0.023459,M,TABR
TABR3,480,0.019439,0.000026,0.021239,M,TABR
TABR3,481,0.019119,0,0.020014,M,TABR
TABR3,482,0.018602,0,0.018482,M,TABR
TABR3,483,0.018023,0,0.017924,M,TABR
TABR3,484,0.018007,0.000013,0.016698,M,TABR
TABR3,485,0.017376,0,0.015277,M,TABR
TABR3,486,0.017267,0,0.014904,M,TABR
TABR3,487,0.016622,0,0.013915,M,TABR
TABR3,488,0.016237,0,0.013275,M,TABR
TABR3,489,0.016042,0,0.012763,M,TABR
TABR3,490,0.015811,0.000022,0.012039,M,TABR
TABR3,491,0.015529,0.000026,0.01157,M,TABR
TABR3,492,0.0149,0.000005,0.01092,M,TABR
TABR3,493,0.014778,0,0.010593,M,TABR
TABR3,494,0.014136,0,0.00998,M,TABR
TABR3,495,0.01397,0,0.009522,M,TABR
TABR3,496,0.013876,0,0.009482,M,TABR
TABR3,497,0.013849,0.00005,0.009102,M,TABR
TABR3,498,0.013111,0,0.008813,M,TABR
TABR3,499,0.012996,0.000111,0.008279,M,TABR
TABR3,500,0.013061,0,0.008303,M,TABR
TABR3,501,0.012877,0,0.008021,M,TABR
TABR3,502,0.012961,0.000027,0.008003,M,TABR
TABR3,503,0.012827,0,0.007818,M,TABR
TABR3,504,0.012628,0,0.007688,M,TABR
TABR3,505,0.012572,0.000007,0.007376,M,TABR
TABR3,506,0.012441,0,0.007454,M,TABR
TABR3,507,0.012424,0,0.007169,M,TABR
TABR3,508,0.012553,0.000026,0.007022,M,TABR
TABR3,509,0.01254,0,0.00698,M,TABR
TABR3,510,0.012518,0.000009,0.006885,M,TABR
TABR3,511,0.012936,0.000027,0.00721,M,TABR
TABR3,512,0.012593,0,0.006903,M,TABR
TABR3,513,0.012239,0,0.006617,M,TABR
TABR3,514,0.012211,0,0.006536,M,TABR
TABR3,515,0.012313,0,0.006361,M,TABR
TABR3,516,0.012533,0.000009,0.006443,M,TABR
TABR3,517,0.012502,0,0.006325,M,TABR
TABR3,518,0.012499,0,0.006145,M,TABR
TABR3,519,0.012478,0,0.006239,M,TABR
TABR3,520,0.012511,0,0.006096,M,TABR
TABR3,521,0.012374,0,0.005979,M,TABR
TABR3,522,0.012397,0,0.005853,M,TABR
TABR3,523,0.012344,0.000005,0.005916,M,TABR
TABR3,524,0.01249,0,0.005814,M,TABR
TABR3,525,0.01243,0,0.005812,M,TABR
TABR3,526,0.012273,0.000027,0.005584,M,TABR
TABR3,527,0.012169,0.000012,0.005582,M,TABR
TABR3,528,0.012027,0,0.005405,M,TABR
TABR3,529,0.011894,0.000001,0.00539,M,TABR
TABR3,530,0.011735,0.000018,0.005472,M,TABR
TABR3,531,0.01203,0.000107,0.00545,M,TABR
TABR3,532,0.011552,0,0.005279,M,TABR
TABR3,533,0.011362,0,0.005155,M,TABR
TABR3,534,0.011451,0,0.00515,M,TABR
TABR3,535,0.011078,0.000022,0.004974,M,TABR
TABR3,536,0.010832,0,0.004928,M,TABR
TABR3,537,0.010973,0.000025,0.004872,M,TABR
