ID,Wavelength,Value,Dark,Reference,Sex,Species
LABO9,250,0.00003,0.000051,0.000971,M,LABO
LABO9,251,0.000092,0,0.001157,M,LABO
LABO9,252,0.000676,0.000121,0.001256,M,LABO
LABO9,253,0.000341,0,0.001465,M,LABO
LABO9,254,0.000013,0,0.001274,M,LABO
LABO9,255,0,0,0.00102,M,LABO
LABO9,256,0.000132,0,0.001204,M,LABO
LABO9,257,0,0.00001,0.001128,M,LABO
LABO9,258,0.000343,0.00001,0.001482,M,LABO
LABO9,259,0.000083,0.000195,0.00124,M,LABO
LABO9,260,0.000322,0.000094,0.001338,M,LABO
LABO9,261,0.00069,0.000007,0.001418,M,LABO
LABO9,262,0.000255,0.000053,0.001613,M,LABO
LABO9,263,0,0.000013,0.002033,M,LABO
LABO9,264,0.000204,0,0.001475,M,LABO
LABO9,265,0.000099,0,0.002026,M,LABO
LABO9,266,0.00026,0.000123,0.001793,M,LABO
LABO9,267,0.000098,0.000074,0.001985,M,LABO
LABO9,268,0.000025,0,0.002205,M,LABO
LABO9,269,0.00022,0,0.001991,M,LABO
LABO9,270,0.000162,0,0.002408,M,LABO
LABO9,271,0.000886,0.000113,0.002477,M,LABO
LABO9,272,0.000029,0.000052,0.002337,M,LABO
LABO9,273,0.000585,0,0.00222,M,LABO
LABO9,274,0.000766,0.00029,0.002483,M,LABO
LABO9,275,0.001466,0.000123,0.002973,M,LABO
LABO9,276,0.00073,0,0.003159,M,LABO
LABO9,277,0.000369,0.0001,0.002996,M,LABO
LABO9,278,0.000376,0,0.002704,M,LABO
LABO9,279,0.000537,0,0.002662,M,LABO
LABO9,280,0.000578,0,0.002567,M,LABO
LABO9,281,0.000438,0,0.002968,M,LABO
LABO9,282,0.000179,0,0.00288,M,LABO
LABO9,283,0.000465,0.000013,0.003016,M,LABO
LABO9,284,0.000187,0,0.003045,M,LABO
LABO9,285,0.000024,0,0.003362,M,LABO
LABO9,286,0.000468,0,0.003001,M,LABO
LABO9,287,0.000849,0.000112,0.003281,M,LABO
LABO9,288,0.000463,0,0.003338,M,LABO
LABO9,289,0.00041,0.000056,0.003024,M,LABO
LABO9,290,0.000996,0,0.00375,M,LABO
LABO9,291,0.000326,0.000077,0.003494,M,LABO
LABO9,292,0.000226,0,0.003528,M,LABO
LABO9,293,0.000443,0.000112,0.003329,M,LABO
LABO9,294,0.001883,0.000311,0.003781,M,LABO
LABO9,295,0.000798,0.000113,0.003472,M,LABO
LABO9,296,0.000639,0,0.003707,M,LABO
LABO9,297,0.000511,0.000001,0.004306,M,LABO
LABO9,298,0.001559,0.000071,0.004214,M,LABO
LABO9,299,0.000316,0,0.004185,M,LABO
LABO9,300,0.002007,0,0.004569,M,LABO
LABO9,301,0.000222,0,0.00359,M,LABO
LABO9,302,0.000353,0.000001,0.004184,M,LABO
LABO9,303,0.001356,0.000173,0.004071,M,LABO
LABO9,304,0.001504,0,0.004315,M,LABO
LABO9,305,0.00256,0.000326,0.004541,M,LABO
LABO9,306,0.000472,0.000119,0.004274,M,LABO
LABO9,307,0.000984,0.000165,0.004375,M,LABO
LABO9,308,0.004175,0.000264,0.005196,M,LABO
LABO9,309,0.001278,0.000058,0.004333,M,LABO
LABO9,310,0.000595,0,0.004566,M,LABO
LABO9,311,0.000455,0,0.0044,M,LABO
LABO9,312,0.0003,0,0.004361,M,LABO
LABO9,313,0.000502,0,0.004089,M,LABO
LABO9,314,0.001156,0,0.004526,M,LABO
LABO9,315,0.001236,0,0.004479,M,LABO
LABO9,316,0.000652,0,0.004412,M,LABO
LABO9,317,0.000838,0.000136,0.004331,M,LABO
LABO9,318,0.001237,0,0.004758,M,LABO
LABO9,319,0.00048,0,0.004159,M,LABO
LABO9,320,0.00009,0.000054,0.004078,M,LABO
LABO9,321,0.000882,0,0.004555,M,LABO
LABO9,322,0.000596,0,0.004525,M,LABO
LABO9,323,0.000789,0,0.004469,M,LABO
LABO9,324,0.001143,0.000132,0.004598,M,LABO
LABO9,325,0.001047,0,0.004575,M,LABO
LABO9,326,0.000231,0.000067,0.004605,M,LABO
LABO9,327,0.000185,0.000017,0.004197,M,LABO
LABO9,328,0.000787,0.000051,0.004538,M,LABO
LABO9,329,0.000408,0,0.004517,M,LABO
LABO9,330,0.001415,0.000062,0.004657,M,LABO
LABO9,331,0.001068,0.000123,0.004851,M,LABO
LABO9,332,0.00062,0,0.004153,M,LABO
LABO9,333,0.001439,0.000014,0.005049,M,LABO
LABO9,334,0.001769,0.000021,0.004854,M,LABO
LABO9,335,0.001508,0.000257,0.00512,M,LABO
LABO9,336,0.000398,0,0.004735,M,LABO
LABO9,337,0.000429,0,0.004722,M,LABO
LABO9,338,0.001107,0.000023,0.005031,M,LABO
LABO9,339,0.000396,0,0.005051,M,LABO
LABO9,340,0.001015,0.000127,0.005354,M,LABO
LABO9,341,0.000495,0,0.005351,M,LABO
LABO9,342,0.000794,0.000103,0.005433,M,LABO
LABO9,343,0.000517,0.00001,0.005367,M,LABO
LABO9,344,0.000997,0.000183,0.005483,M,LABO
LABO9,345,0.000492,0.000011,0.005457,M,LABO
LABO9,346,0.000896,0,0.006051,M,LABO
LABO9,347,0.001433,0.000107,0.006128,M,LABO
LABO9,348,0.000763,0,0.005964,M,LABO
LABO9,349,0.000827,0.000023,0.006313,M,LABO
LABO9,350,0.000317,0,0.006047,M,LABO
LABO9,351,0.000335,0,0.005947,M,LABO
LABO9,352,0.000766,0,0.006708,M,LABO
LABO9,353,0.000681,0.000011,0.007286,M,LABO
LABO9,354,0.000902,0,0.00742,M,LABO
LABO9,355,0.000915,0,0.007197,M,LABO
LABO9,356,0.00083,0.000039,0.007659,M,LABO
LABO9,357,0.001323,0,0.007711,M,LABO
LABO9,358,0.001456,0,0.007864,M,LABO
LABO9,359,0.00092,0,0.007925,M,LABO
LABO9,360,0.001141,0,0.008387,M,LABO
LABO9,361,0.001371,0.000142,0.008884,M,LABO
LABO9,362,0.001208,0,0.009054,M,LABO
LABO9,363,0.001061,0,0.009771,M,LABO
LABO9,364,0.000961,0.000108,0.009579,M,LABO
LABO9,365,0.001334,0.000176,0.00997,M,LABO
LABO9,366,0.001787,0,0.010691,M,LABO
LABO9,367,0.001897,0.000054,0.011094,M,LABO
LABO9,368,0.001728,0,0.012032,M,LABO
LABO9,369,0.001415,0,0.012308,M,LABO
LABO9,370,0.00203,0,0.013866,M,LABO
LABO9,371,0.001708,0,0.014421,M,LABO
LABO9,372,0.002076,0.000024,0.014945,M,LABO
LABO9,373,0.002107,0,0.016839,M,LABO
LABO9,374,0.002695,0,0.018826,M,LABO
LABO9,375,0.002703,0,0.020361,M,LABO
LABO9,376,0.003554,0.000063,0.022426,M,LABO
LABO9,377,0.004108,0.000059,0.026034,M,LABO
LABO9,378,0.00355,0.000018,0.027666,M,LABO
LABO9,379,0.004444,0,0.032575,M,LABO
LABO9,380,0.005736,0,0.038577,M,LABO
LABO9,381,0.005747,0,0.042773,M,LABO
LABO9,382,0.007957,0,0.052848,M,LABO
LABO9,383,0.009618,0,0.064246,M,LABO
LABO9,384,0.01189,0,0.081417,M,LABO
LABO9,385,0.012775,0,0.088561,M,LABO
LABO9,386,0.016901,0.000018,0.118091,M,LABO
LABO9,387,0.021818,0,0.137004,M,LABO
LABO9,388,0.025329,0,0.16413,M,LABO
LABO9,389,0.03294,0.000052,0.196677,M,LABO
LABO9,390,0.043951,0,0.25583,M,LABO
LABO9,391,0.051361,0,0.285539,M,LABO
LABO9,392,0.066397,0,0.304829,M,LABO
LABO9,393,0.089637,0.000149,0.32014,M,LABO
LABO9,394,0.097294,0,0.317319,M,LABO
LABO9,395,0.128427,0,0.314838,M,LABO
LABO9,396,0.166323,0,0.306618,M,LABO
LABO9,397,0.193653,0.000072,0.307868,M,LABO
