ID,Wavelength,Value,Dark,Reference,Sex,Species 
LABO2,250,0.000211,0.000025,0.000794,M,LABO
LABO2,251,0.000172,0.000015,0.000995,M,LABO
LABO2,252,0.000212,0.000038,0.00095,M,LABO
LABO2,253,0.000237,0,0.001201,M,LABO
LABO2,254,0.000229,0.000024,0.001071,M,LABO
LABO2,255,0.000189,0,0.000886,M,LABO
LABO2,256,0.000245,0,0.001036,M,LABO
LABO2,257,0.0002,0,0.000956,M,LABO
LABO2,258,0.000188,0,0.001241,M,LABO
LABO2,259,0.000274,0.000023,0.001148,M,LABO
LABO2,260,0.000263,0,0.001109,M,LABO
LABO2,261,0.000407,0.000049,0.001291,M,LABO
LABO2,262,0.000384,0.000042,0.001311,M,LABO
LABO2,263,0.000248,0,0.001602,M,LABO
LABO2,264,0.000297,0.000021,0.001493,M,LABO
LABO2,265,0.000502,0.00004,0.001787,M,LABO
LABO2,266,0.000436,0.000019,0.001514,M,LABO
LABO2,267,0.000303,0,0.00137,M,LABO
LABO2,268,0.000433,0,0.001793,M,LABO
LABO2,269,0.000257,0,0.001589,M,LABO
LABO2,270,0.000611,0.00021,0.002368,M,LABO
LABO2,271,0.000584,0.000052,0.002461,M,LABO
LABO2,272,0.000343,0.000007,0.001976,M,LABO
LABO2,273,0.000323,0,0.001657,M,LABO
LABO2,274,0.000209,0,0.001966,M,LABO
LABO2,275,0.000836,0.000104,0.002223,M,LABO
LABO2,276,0.000556,0,0.002627,M,LABO
LABO2,277,0.000591,0,0.00263,M,LABO
LABO2,278,0.000442,0.000053,0.002075,M,LABO
LABO2,279,0.000484,0,0.002155,M,LABO
LABO2,280,0.000352,0,0.001963,M,LABO
LABO2,281,0.000519,0.000023,0.002505,M,LABO
LABO2,282,0.000483,0,0.002376,M,LABO
LABO2,283,0.000636,0.000057,0.002621,M,LABO
LABO2,284,0.000504,0,0.002451,M,LABO
LABO2,285,0.00071,0.000004,0.003215,M,LABO
LABO2,286,0.000487,0,0.002375,M,LABO
LABO2,287,0.000864,0,0.002881,M,LABO
LABO2,288,0.000664,0,0.002778,M,LABO
LABO2,289,0.000679,0,0.002846,M,LABO
LABO2,290,0.000789,0,0.003035,M,LABO
LABO2,291,0.000666,0,0.00267,M,LABO
LABO2,292,0.000561,0,0.00276,M,LABO
LABO2,293,0.000674,0,0.002919,M,LABO
LABO2,294,0.000932,0,0.003256,M,LABO
LABO2,295,0.000721,0,0.002732,M,LABO
LABO2,296,0.000774,0,0.003189,M,LABO
LABO2,297,0.001056,0.000065,0.003579,M,LABO
LABO2,298,0.001164,0.000082,0.003477,M,LABO
LABO2,299,0.000715,0,0.003335,M,LABO
LABO2,300,0.001006,0,0.003622,M,LABO
LABO2,301,0.000493,0,0.003132,M,LABO
LABO2,302,0.000457,0,0.003067,M,LABO
LABO2,303,0.001117,0.000198,0.003306,M,LABO
LABO2,304,0.00095,0,0.003438,M,LABO
LABO2,305,0.001139,0.00008,0.003522,M,LABO
LABO2,306,0.000377,0,0.003384,M,LABO
LABO2,307,0.000861,0,0.003625,M,LABO
LABO2,308,0.001019,0.000246,0.003572,M,LABO
LABO2,309,0.001238,0.000119,0.003595,M,LABO
LABO2,310,0.001034,0.000304,0.003819,M,LABO
LABO2,311,0.000776,0,0.003608,M,LABO
LABO2,312,0.000758,0,0.003495,M,LABO
LABO2,313,0.000899,0.000041,0.003735,M,LABO
LABO2,314,0.00096,0,0.003993,M,LABO
LABO2,315,0.001134,0,0.003669,M,LABO
LABO2,316,0.000889,0,0.003618,M,LABO
LABO2,317,0.000879,0,0.003537,M,LABO
LABO2,318,0.001106,0.000138,0.003847,M,LABO
LABO2,319,0.000636,0,0.003507,M,LABO
LABO2,320,0.000451,0,0.003584,M,LABO
LABO2,321,0.000951,0,0.003517,M,LABO
LABO2,322,0.000839,0,0.003737,M,LABO
LABO2,323,0.00079,0,0.003563,M,LABO
LABO2,324,0.000874,0,0.003538,M,LABO
LABO2,325,0.001055,0.000157,0.003949,M,LABO
LABO2,326,0.000567,0,0.003423,M,LABO
LABO2,327,0.000827,0,0.003502,M,LABO
LABO2,328,0.000874,0,0.003718,M,LABO
LABO2,329,0.00094,0,0.003514,M,LABO
LABO2,330,0.001075,0,0.003802,M,LABO
LABO2,331,0.000872,0,0.00385,M,LABO
LABO2,332,0.000934,0.000095,0.003725,M,LABO
LABO2,333,0.000879,0,0.004177,M,LABO
LABO2,334,0.001119,0,0.003936,M,LABO
LABO2,335,0.001004,0,0.003879,M,LABO
LABO2,336,0.000818,0,0.003799,M,LABO
LABO2,337,0.000868,0,0.003964,M,LABO
LABO2,338,0.001067,0.000033,0.003996,M,LABO
LABO2,339,0.000789,0,0.004394,M,LABO
LABO2,340,0.001472,0.000046,0.00445,M,LABO
LABO2,341,0.001123,0.000083,0.004558,M,LABO
LABO2,342,0.000795,0,0.004446,M,LABO
LABO2,343,0.000825,0,0.004374,M,LABO
LABO2,344,0.001229,0.00007,0.004641,M,LABO
LABO2,345,0.001099,0.000008,0.004771,M,LABO
