ID,Wavelength,Value,Dark,Reference,Sex,Species
LABO3,250,0.000066,0.000051,0.000971,F,LABO
LABO3,251,0.000044,0,0.001157,F,LABO
LABO3,252,0.000515,0.000121,0.001256,F,LABO
LABO3,253,0.00029,0,0.001465,F,LABO
LABO3,254,0.000039,0,0.001274,F,LABO
LABO3,255,0,0,0.00102,F,LABO
LABO3,256,0.000093,0,0.001204,F,LABO
LABO3,257,0,0.00001,0.001128,F,LABO
LABO3,258,0.000152,0.00001,0.001482,F,LABO
LABO3,259,0,0.000195,0.00124,F,LABO
LABO3,260,0.000355,0.000094,0.001338,F,LABO
LABO3,261,0.00072,0.000007,0.001418,F,LABO
LABO3,262,0.000192,0.000053,0.001613,F,LABO
LABO3,263,0,0.000013,0.002033,F,LABO
LABO3,264,0.000149,0,0.001475,F,LABO
LABO3,265,0.000031,0,0.002026,F,LABO
LABO3,266,0.000355,0.000123,0.001793,F,LABO
LABO3,267,0,0.000074,0.001985,F,LABO
LABO3,268,0,0,0.002205,F,LABO
LABO3,269,0,0,0.001991,F,LABO
LABO3,270,0,0,0.002408,F,LABO
LABO3,271,0.000848,0.000113,0.002477,F,LABO
LABO3,272,0,0.000052,0.002337,F,LABO
LABO3,273,0.000476,0,0.00222,F,LABO
LABO3,274,0.000853,0.00029,0.002483,F,LABO
LABO3,275,0.001349,0.000123,0.002973,F,LABO
LABO3,276,0.000356,0,0.003159,F,LABO
LABO3,277,0.00029,0.0001,0.002996,F,LABO
LABO3,278,0.000087,0,0.002704,F,LABO
LABO3,279,0.000414,0,0.002662,F,LABO
LABO3,280,0.00067,0,0.002567,F,LABO
LABO3,281,0.000239,0,0.002968,F,LABO
LABO3,282,0,0,0.00288,F,LABO
LABO3,283,0.000097,0.000013,0.003016,F,LABO
LABO3,284,0,0,0.003045,F,LABO
LABO3,285,0,0,0.003362,F,LABO
LABO3,286,0.000453,0,0.003001,F,LABO
LABO3,287,0.000728,0.000112,0.003281,F,LABO
LABO3,288,0.000036,0,0.003338,F,LABO
LABO3,289,0.000286,0.000056,0.003024,F,LABO
LABO3,290,0.000693,0,0.00375,F,LABO
LABO3,291,0.000298,0.000077,0.003494,F,LABO
LABO3,292,0.000071,0,0.003528,F,LABO
LABO3,293,0.000672,0.000112,0.003329,F,LABO
LABO3,294,0.00183,0.000311,0.003781,F,LABO
LABO3,295,0.000493,0.000113,0.003472,F,LABO
LABO3,296,0.000217,0,0.003707,F,LABO
LABO3,297,0.000073,0.000001,0.004306,F,LABO
LABO3,298,0.001279,0.000071,0.004214,F,LABO
LABO3,299,0.00007,0,0.004185,F,LABO
LABO3,300,0.001702,0,0.004569,F,LABO
LABO3,301,0.000117,0,0.00359,F,LABO
LABO3,302,0.000214,0.000001,0.004184,F,LABO
LABO3,303,0.001257,0.000173,0.004071,F,LABO
LABO3,304,0.00092,0,0.004315,F,LABO
LABO3,305,0.002405,0.000326,0.004541,F,LABO
LABO3,306,0,0.000119,0.004274,F,LABO
LABO3,307,0.0008,0.000165,0.004375,F,LABO
LABO3,308,0.003753,0.000264,0.005196,F,LABO
