ID,Wavelength,Value ,Dark,Reference,Sex,Species 
TABR2,250,0.000404,0.000051,0.000971,M,TABR
TABR2,251,0.000473,0,0.001157,M,TABR
TABR2,252,0.000771,0.000121,0.001256,M,TABR
TABR2,253,0.000651,0,0.001465,M,TABR
TABR2,254,0.000419,0,0.001274,M,TABR
TABR2,255,0.00033,0,0.00102,M,TABR
TABR2,256,0.000446,0,0.001204,M,TABR
TABR2,257,0.000448,0.00001,0.001128,M,TABR
TABR2,258,0.0007,0.00001,0.001482,M,TABR
TABR2,259,0.000543,0.000195,0.00124,M,TABR
TABR2,260,0.000705,0.000094,0.001338,M,TABR
TABR2,261,0.000839,0.000007,0.001418,M,TABR
TABR2,262,0.00074,0.000053,0.001613,M,TABR
TABR2,263,0.000705,0.000013,0.002033,M,TABR
TABR2,264,0.000651,0,0.001475,M,TABR
TABR2,265,0.000899,0,0.002026,M,TABR
TABR2,266,0.000782,0.000123,0.001793,M,TABR
TABR2,267,0.000847,0.000074,0.001985,M,TABR
TABR2,268,0.000848,0,0.002205,M,TABR
TABR2,269,0.000734,0,0.001991,M,TABR
TABR2,270,0.001119,0,0.002408,M,TABR
TABR2,271,0.001781,0.000113,0.002477,M,TABR
TABR2,272,0.000841,0.000052,0.002337,M,TABR
TABR2,273,0.000958,0,0.00222,M,TABR
TABR2,274,0.001441,0.00029,0.002483,M,TABR
TABR2,275,0.001714,0.000123,0.002973,M,TABR
TABR2,276,0.001333,0,0.003159,M,TABR
TABR2,277,0.001414,0.0001,0.002996,M,TABR
TABR2,278,0.001001,0,0.002704,M,TABR
TABR2,279,0.001013,0,0.002662,M,TABR
TABR2,280,0.001306,0,0.002567,M,TABR
TABR2,281,0.001337,0,0.002968,M,TABR
TABR2,282,0.00093,0,0.00288,M,TABR
TABR2,283,0.001206,0.000013,0.003016,M,TABR
TABR2,284,0.001175,0,0.003045,M,TABR
TABR2,285,0.001198,0,0.003362,M,TABR
TABR2,286,0.001332,0,0.003001,M,TABR
TABR2,287,0.001633,0.000112,0.003281,M,TABR
TABR2,288,0.001315,0,0.003338,M,TABR
TABR2,289,0.001423,0.000056,0.003024,M,TABR
TABR2,290,0.001878,0,0.00375,M,TABR
TABR2,291,0.001385,0.000077,0.003494,M,TABR
TABR2,292,0.001408,0,0.003528,M,TABR
TABR2,293,0.001521,0.000112,0.003329,M,TABR
TABR2,294,0.002529,0.000311,0.003781,M,TABR
TABR2,295,0.001552,0.000113,0.003472,M,TABR
TABR2,296,0.001612,0,0.003707,M,TABR
TABR2,297,0.001505,0.000001,0.004306,M,TABR
TABR2,298,0.001973,0.000071,0.004214,M,TABR
TABR2,299,0.001529,0,0.004185,M,TABR
TABR2,300,0.002926,0,0.004569,M,TABR
TABR2,301,0.001386,0,0.00359,M,TABR
TABR2,302,0.001697,0.000001,0.004184,M,TABR
TABR2,303,0.002177,0.000173,0.004071,M,TABR
TABR2,304,0.002211,0,0.004315,M,TABR
TABR2,305,0.003018,0.000326,0.004541,M,TABR
TABR2,306,0.001674,0.000119,0.004274,M,TABR
TABR2,307,0.002021,0.000165,0.004375,M,TABR
TABR2,308,0.00356,0.000264,0.005196,M,TABR
TABR2,309,0.002255,0.000058,0.004333,M,TABR
TABR2,310,0.001774,0,0.004566,M,TABR
TABR2,311,0.002008,0,0.0044,M,TABR
TABR2,312,0.00162,0,0.004361,M,TABR
TABR2,313,0.00165,0,0.004089,M,TABR
TABR2,314,0.002383,0,0.004526,M,TABR
TABR2,315,0.002225,0,0.004479,M,TABR
TABR2,316,0.001867,0,0.004412,M,TABR
TABR2,317,0.001985,0.000136,0.004331,M,TABR
TABR2,318,0.002508,0,0.004758,M,TABR
TABR2,319,0.00188,0,0.004159,M,TABR
TABR2,320,0.001808,0.000054,0.004078,M,TABR
TABR2,321,0.001992,0,0.004555,M,TABR
TABR2,322,0.00185,0,0.004525,M,TABR
TABR2,323,0.001969,0,0.004469,M,TABR
TABR2,324,0.002283,0.000132,0.004598,M,TABR
TABR2,325,0.001999,0,0.004575,M,TABR
TABR2,326,0.001875,0.000067,0.004605,M,TABR
TABR2,327,0.0016,0.000017,0.004197,M,TABR
TABR2,328,0.00208,0.000051,0.004538,M,TABR
TABR2,329,0.001799,0,0.004517,M,TABR
TABR2,330,0.002491,0.000062,0.004657,M,TABR
TABR2,331,0.002257,0.000123,0.004851,M,TABR
TABR2,332,0.00189,0,0.004153,M,TABR
TABR2,333,0.002553,0.000014,0.005049,M,TABR
TABR2,334,0.00267,0.000021,0.004854,M,TABR
TABR2,335,0.002533,0.000257,0.00512,M,TABR
TABR2,336,0.001842,0,0.004735,M,TABR
TABR2,337,0.002043,0,0.004722,M,TABR
