ID,Wavelength,Value,Dark,Reference,Sex,Species
TABR10,250,0.000206,0.000051,0.000971,M,TABR
TABR10,251,0.000181,0,0.001157,M,TABR
TABR10,252,0.000427,0.000121,0.001256,M,TABR
TABR10,253,0.00025,0,0.001465,M,TABR
TABR10,254,0.000273,0,0.001274,M,TABR
TABR10,255,0.000224,0,0.00102,M,TABR
TABR10,256,0.000263,0,0.001204,M,TABR
TABR10,257,0.000135,0.00001,0.001128,M,TABR
TABR10,258,0.00025,0.00001,0.001482,M,TABR
TABR10,259,0.000276,0.000195,0.00124,M,TABR
TABR10,260,0.000394,0.000094,0.001338,M,TABR
TABR10,261,0.000662,0.000007,0.001418,M,TABR
TABR10,262,0.000374,0.000053,0.001613,M,TABR
TABR10,263,0.000432,0.000013,0.002033,M,TABR
TABR10,264,0.000371,0,0.001475,M,TABR
TABR10,265,0.000226,0,0.002026,M,TABR
TABR10,266,0.000555,0.000123,0.001793,M,TABR
TABR10,267,0.000385,0.000074,0.001985,M,TABR
TABR10,268,0.000325,0,0.002205,M,TABR
TABR10,269,0.000428,0,0.001991,M,TABR
TABR10,270,0.000419,0,0.002408,M,TABR
TABR10,271,0.000726,0.000113,0.002477,M,TABR
TABR10,272,0.000295,0.000052,0.002337,M,TABR
TABR10,273,0.000543,0,0.00222,M,TABR
TABR10,274,0.000918,0.00029,0.002483,M,TABR
TABR10,275,0.00094,0.000123,0.002973,M,TABR
TABR10,276,0.000541,0,0.003159,M,TABR
TABR10,277,0.000722,0.0001,0.002996,M,TABR
TABR10,278,0.000547,0,0.002704,M,TABR
TABR10,279,0.00069,0,0.002662,M,TABR
TABR10,280,0.000721,0,0.002567,M,TABR
TABR10,281,0.000751,0,0.002968,M,TABR
TABR10,282,0.000429,0,0.00288,M,TABR
TABR10,283,0.000667,0.000013,0.003016,M,TABR
TABR10,284,0.000519,0,0.003045,M,TABR
TABR10,285,0.000502,0,0.003362,M,TABR
TABR10,286,0.00075,0,0.003001,M,TABR
TABR10,287,0.000705,0.000112,0.003281,M,TABR
TABR10,288,0.000674,0,0.003338,M,TABR
TABR10,289,0.00081,0.000056,0.003024,M,TABR
TABR10,290,0.001153,0,0.00375,M,TABR
TABR10,291,0.000685,0.000077,0.003494,M,TABR
TABR10,292,0.000769,0,0.003528,M,TABR
TABR10,293,0.000949,0.000112,0.003329,M,TABR
TABR10,294,0.001271,0.000311,0.003781,M,TABR
TABR10,295,0.00089,0.000113,0.003472,M,TABR
TABR10,296,0.000978,0,0.003707,M,TABR
TABR10,297,0.000851,0.000001,0.004306,M,TABR
TABR10,298,0.001212,0.000071,0.004214,M,TABR
TABR10,299,0.000801,0,0.004185,M,TABR
TABR10,300,0.00125,0,0.004569,M,TABR
TABR10,301,0.000635,0,0.00359,M,TABR
TABR10,302,0.000765,0.000001,0.004184,M,TABR
TABR10,303,0.001319,0.000173,0.004071,M,TABR
TABR10,304,0.001356,0,0.004315,M,TABR
TABR10,305,0.001699,0.000326,0.004541,M,TABR
TABR10,306,0.000722,0.000119,0.004274,M,TABR
TABR10,307,0.001221,0.000165,0.004375,M,TABR
