ID,Wavelength,Value,Dark,Reference,Sex,Species
MYAU8,250,0.000168,0.000051,0.000971,M,MYAU
MYAU8,251,0.000218,0,0.001157,M,MYAU
MYAU8,252,0.000815,0.000121,0.001256,M,MYAU
MYAU8,253,0.000504,0,0.001465,M,MYAU
MYAU8,254,0.000248,0,0.001274,M,MYAU
MYAU8,255,0.000173,0,0.00102,M,MYAU
MYAU8,256,0.000203,0,0.001204,M,MYAU
MYAU8,257,0.000025,0.00001,0.001128,M,MYAU
MYAU8,258,0.000572,0.00001,0.001482,M,MYAU
MYAU8,259,0.000368,0.000195,0.00124,M,MYAU
MYAU8,260,0.000497,0.000094,0.001338,M,MYAU
MYAU8,261,0.000926,0.000007,0.001418,M,MYAU
MYAU8,262,0.000372,0.000053,0.001613,M,MYAU
MYAU8,263,0.000349,0.000013,0.002033,M,MYAU
MYAU8,264,0.000556,0,0.001475,M,MYAU
MYAU8,265,0.000369,0,0.002026,M,MYAU
MYAU8,266,0.000445,0.000123,0.001793,M,MYAU
MYAU8,267,0.000296,0.000074,0.001985,M,MYAU
MYAU8,268,0.000195,0,0.002205,M,MYAU
MYAU8,269,0.000414,0,0.001991,M,MYAU
MYAU8,270,0.00049,0,0.002408,M,MYAU
MYAU8,271,0.001306,0.000113,0.002477,M,MYAU
MYAU8,272,0.000261,0.000052,0.002337,M,MYAU
MYAU8,273,0.000693,0,0.00222,M,MYAU
MYAU8,274,0.00118,0.00029,0.002483,M,MYAU
MYAU8,275,0.001808,0.000123,0.002973,M,MYAU
MYAU8,276,0.001078,0,0.003159,M,MYAU
MYAU8,277,0.000755,0.0001,0.002996,M,MYAU
MYAU8,278,0.000535,0,0.002704,M,MYAU
MYAU8,279,0.000833,0,0.002662,M,MYAU
MYAU8,280,0.001006,0,0.002567,M,MYAU
MYAU8,281,0.000785,0,0.002968,M,MYAU
MYAU8,282,0.000644,0,0.00288,M,MYAU
MYAU8,283,0.000917,0.000013,0.003016,M,MYAU
MYAU8,284,0.000335,0,0.003045,M,MYAU
MYAU8,285,0.000303,0,0.003362,M,MYAU
MYAU8,286,0.000625,0,0.003001,M,MYAU
MYAU8,287,0.001193,0.000112,0.003281,M,MYAU
MYAU8,288,0.000751,0,0.003338,M,MYAU
MYAU8,289,0.000957,0.000056,0.003024,M,MYAU
MYAU8,290,0.00154,0,0.00375,M,MYAU
MYAU8,291,0.000599,0.000077,0.003494,M,MYAU
MYAU8,292,0.000524,0,0.003528,M,MYAU
MYAU8,293,0.001141,0.000112,0.003329,M,MYAU
MYAU8,294,0.002404,0.000311,0.003781,M,MYAU
MYAU8,295,0.001182,0.000113,0.003472,M,MYAU
MYAU8,296,0.000896,0,0.003707,M,MYAU
MYAU8,297,0.000516,0.000001,0.004306,M,MYAU
MYAU8,298,0.00144,0.000071,0.004214,M,MYAU
MYAU8,299,0.000492,0,0.004185,M,MYAU
MYAU8,300,0.002619,0,0.004569,M,MYAU
MYAU8,301,0.000475,0,0.00359,M,MYAU
MYAU8,302,0.000876,0.000001,0.004184,M,MYAU
MYAU8,303,0.001597,0.000173,0.004071,M,MYAU
MYAU8,304,0.001951,0,0.004315,M,MYAU
MYAU8,305,0.003162,0.000326,0.004541,M,MYAU
MYAU8,306,0.000759,0.000119,0.004274,M,MYAU
MYAU8,307,0.001504,0.000165,0.004375,M,MYAU
MYAU8,308,0.004835,0.000264,0.005196,M,MYAU
MYAU8,309,0.002068,0.000058,0.004333,M,MYAU
MYAU8,310,0.000854,0,0.004566,M,MYAU
MYAU8,311,0.000983,0,0.0044,M,MYAU
MYAU8,312,0.000959,0,0.004361,M,MYAU
MYAU8,313,0.001066,0,0.004089,M,MYAU
MYAU8,314,0.001455,0,0.004526,M,MYAU
MYAU8,315,0.001822,0,0.004479,M,MYAU
MYAU8,316,0.001054,0,0.004412,M,MYAU
MYAU8,317,0.001267,0.000136,0.004331,M,MYAU
MYAU8,318,0.001856,0,0.004758,M,MYAU
MYAU8,319,0.000879,0,0.004159,M,MYAU
MYAU8,320,0.00054,0.000054,0.004078,M,MYAU
MYAU8,321,0.001375,0,0.004555,M,MYAU
MYAU8,322,0.000985,0,0.004525,M,MYAU
MYAU8,323,0.001109,0,0.004469,M,MYAU
MYAU8,324,0.001453,0.000132,0.004598,M,MYAU
MYAU8,325,0.001422,0,0.004575,M,MYAU
MYAU8,326,0.000841,0.000067,0.004605,M,MYAU
MYAU8,327,0.000692,0.000017,0.004197,M,MYAU
MYAU8,328,0.001116,0.000051,0.004538,M,MYAU
MYAU8,329,0.000893,0,0.004517,M,MYAU
MYAU8,330,0.001772,0.000062,0.004657,M,MYAU
MYAU8,331,0.001502,0.000123,0.004851,M,MYAU
MYAU8,332,0.001106,0,0.004153,M,MYAU
MYAU8,333,0.001988,0.000014,0.005049,M,MYAU
MYAU8,334,0.002666,0.000021,0.004854,M,MYAU
MYAU8,335,0.001908,0.000257,0.00512,M,MYAU
MYAU8,336,0.000951,0,0.004735,M,MYAU
MYAU8,337,0.001053,0,0.004722,M,MYAU
MYAU8,338,0.001665,0.000023,0.005031,M,MYAU
MYAU8,339,0.000887,0,0.005051,M,MYAU
MYAU8,340,0.001845,0.000127,0.005354,M,MYAU
MYAU8,341,0.001095,0,0.005351,M,MYAU
MYAU8,342,0.001363,0.000103,0.005433,M,MYAU
MYAU8,343,0.001213,0.00001,0.005367,M,MYAU
MYAU8,344,0.001615,0.000183,0.005483,M,MYAU
MYAU8,345,0.001241,0.000011,0.005457,M,MYAU
MYAU8,346,0.001452,0,0.006051,M,MYAU
MYAU8,347,0.002328,0.000107,0.006128,M,MYAU
MYAU8,348,0.001422,0,0.005964,M,MYAU
MYAU8,349,0.001497,0.000023,0.006313,M,MYAU
MYAU8,350,0.000987,0,0.006047,M,MYAU
MYAU8,351,0.000829,0,0.005947,M,MYAU
MYAU8,352,0.001602,0,0.006708,M,MYAU
MYAU8,353,0.001574,0.000011,0.007286,M,MYAU
MYAU8,354,0.001971,0,0.00742,M,MYAU
MYAU8,355,0.001781,0,0.007197,M,MYAU
MYAU8,356,0.00166,0.000039,0.007659,M,MYAU
MYAU8,357,0.00201,0,0.007711,M,MYAU
MYAU8,358,0.002274,0,0.007864,M,MYAU
MYAU8,359,0.002053,0,0.007925,M,MYAU
MYAU8,360,0.002282,0,0.008387,M,MYAU
MYAU8,361,0.002579,0.000142,0.008884,M,MYAU
MYAU8,362,0.002233,0,0.009054,M,MYAU
MYAU8,363,0.002082,0,0.009771,M,MYAU
MYAU8,364,0.00202,0.000108,0.009579,M,MYAU
MYAU8,365,0.002435,0.000176,0.00997,M,MYAU
MYAU8,366,0.002998,0,0.010691,M,MYAU
MYAU8,367,0.003059,0.000054,0.011094,M,MYAU
MYAU8,368,0.003196,0,0.012032,M,MYAU
MYAU8,369,0.002681,0,0.012308,M,MYAU
MYAU8,370,0.003508,0,0.013866,M,MYAU
MYAU8,371,0.003368,0,0.014421,M,MYAU
MYAU8,372,0.003454,0.000024,0.014945,M,MYAU
MYAU8,373,0.003691,0,0.016839,M,MYAU
MYAU8,374,0.004606,0,0.018826,M,MYAU
MYAU8,375,0.004848,0,0.020361,M,MYAU
MYAU8,376,0.006054,0.000063,0.022426,M,MYAU
MYAU8,377,0.007087,0.000059,0.026034,M,MYAU
MYAU8,378,0.006402,0.000018,0.027666,M,MYAU
MYAU8,379,0.007989,0,0.032575,M,MYAU
MYAU8,380,0.009887,0,0.038577,M,MYAU
MYAU8,381,0.010539,0,0.042773,M,MYAU
MYAU8,382,0.013447,0,0.052848,M,MYAU
MYAU8,383,0.016778,0,0.064246,M,MYAU
MYAU8,384,0.020886,0,0.081417,M,MYAU
MYAU8,385,0.022706,0,0.088561,M,MYAU
MYAU8,386,0.030098,0.000018,0.118091,M,MYAU
MYAU8,387,0.037475,0,0.137004,M,MYAU
MYAU8,388,0.044461,0,0.16413,M,MYAU
MYAU8,389,0.056769,0.000052,0.196677,M,MYAU
MYAU8,390,0.076866,0,0.25583,M,MYAU
MYAU8,391,0.089102,0,0.285539,M,MYAU
MYAU8,392,0.113282,0,0.304829,M,MYAU
MYAU8,393,0.150924,0.000149,0.32014,M,MYAU
MYAU8,394,0.157804,0,0.317319,M,MYAU
MYAU8,395,0.206276,0,0.314838,M,MYAU
MYAU8,396,0.256608,0,0.306618,M,MYAU
MYAU8,397,0.286483,0.000072,0.307868,M,MYAU
MYAU8,398,0.296356,0,0.307493,M,MYAU
MYAU8,399,0.305508,0,0.307199,M,MYAU
MYAU8,400,0.30233,0,0.30378,M,MYAU
MYAU8,401,0.3071,0,0.308656,M,MYAU
MYAU8,402,0.298676,0.000101,0.299968,M,MYAU
MYAU8,403,0.296506,0.000018,0.297861,M,MYAU
MYAU8,404,0.294451,0.000041,0.295756,M,MYAU
MYAU8,405,0.295189,0.000241,0.296434,M,MYAU
MYAU8,406,0.293692,0,0.295064,M,MYAU
MYAU8,407,0.294425,0,0.295724,M,MYAU
MYAU8,408,0.294555,0.000006,0.295914,M,MYAU
MYAU8,409,0.296498,0,0.297939,M,MYAU
MYAU8,410,0.292771,0.00004,0.29412,M,MYAU
MYAU8,411,0.292271,0,0.29371,M,MYAU
MYAU8,412,0.290238,0.00013,0.29165,M,MYAU
MYAU8,413,0.292265,0.00005,0.293505,M,MYAU
MYAU8,414,0.289443,0.000067,0.290775,M,MYAU
MYAU8,415,0.289766,0,0.291275,M,MYAU
MYAU8,416,0.29132,0,0.292751,M,MYAU
MYAU8,417,0.288463,0,0.289716,M,MYAU
MYAU8,418,0.289473,0,0.290791,M,MYAU
MYAU8,419,0.288131,0,0.28951,M,MYAU
MYAU8,420,0.288508,0,0.289943,M,MYAU
MYAU8,421,0.287514,0,0.288949,M,MYAU
MYAU8,422,0.289366,0,0.290763,M,MYAU
MYAU8,423,0.287618,0.000094,0.288893,M,MYAU
MYAU8,424,0.287259,0.000051,0.290659,M,MYAU
MYAU8,425,0.289348,0,0.290705,M,MYAU
MYAU8,426,0.28701,0.00004,0.288354,M,MYAU
MYAU8,427,0.287814,0.000078,0.289158,M,MYAU
MYAU8,428,0.288153,0,0.289586,M,MYAU
MYAU8,429,0.285725,0,0.287145,M,MYAU
MYAU8,430,0.286751,0.000034,0.287982,M,MYAU
MYAU8,431,0.285336,0.000084,0.286561,M,MYAU
MYAU8,432,0.282879,0,0.286721,M,MYAU
MYAU8,433,0.282173,0.000051,0.283457,M,MYAU
MYAU8,434,0.281868,0,0.283237,M,MYAU
MYAU8,435,0.280069,0,0.281373,M,MYAU
MYAU8,436,0.278737,0,0.280033,M,MYAU
MYAU8,437,0.246462,0.000038,0.279493,M,MYAU
MYAU8,438,0.239615,0,0.27881,M,MYAU
MYAU8,439,0.232022,0,0.275426,M,MYAU
MYAU8,440,0.243499,0.00002,0.274417,M,MYAU
MYAU8,441,0.200296,0.000005,0.270786,M,MYAU
