ID,Wavelength,Value,Dark,Reference,Sex,Species
EPFU2,250,0.000143,0.000051,0.000971,M,EPFU
EPFU2,251,0.000048,0,0.001157,M,EPFU
EPFU2,252,0.000607,0.000121,0.001256,M,EPFU
EPFU2,253,0.000296,0,0.001465,M,EPFU
EPFU2,254,0.000154,0,0.001274,M,EPFU
EPFU2,255,0.000043,0,0.00102,M,EPFU
EPFU2,256,0.00012,0,0.001204,M,EPFU
EPFU2,257,0,0.00001,0.001128,M,EPFU
EPFU2,258,0.00018,0.00001,0.001482,M,EPFU
EPFU2,259,0.000095,0.000195,0.00124,M,EPFU
EPFU2,260,0.000256,0.000094,0.001338,M,EPFU
EPFU2,261,0.000694,0.000007,0.001418,M,EPFU
EPFU2,262,0.000209,0.000053,0.001613,M,EPFU
EPFU2,263,0.000118,0.000013,0.002033,M,EPFU
EPFU2,264,0.00019,0,0.001475,M,EPFU
EPFU2,265,0.000132,0,0.002026,M,EPFU
EPFU2,266,0.000334,0.000123,0.001793,M,EPFU
EPFU2,267,0.00009,0.000074,0.001985,M,EPFU
EPFU2,268,0.000036,0,0.002205,M,EPFU
EPFU2,269,0.00019,0,0.001991,M,EPFU
EPFU2,270,0.000062,0,0.002408,M,EPFU
EPFU2,271,0.000924,0.000113,0.002477,M,EPFU
EPFU2,272,0.000024,0.000052,0.002337,M,EPFU
EPFU2,273,0.000507,0,0.00222,M,EPFU
EPFU2,274,0.000876,0.00029,0.002483,M,EPFU
EPFU2,275,0.001401,0.000123,0.002973,M,EPFU
EPFU2,276,0.000567,0,0.003159,M,EPFU
EPFU2,277,0.000343,0.0001,0.002996,M,EPFU
EPFU2,278,0.000217,0,0.002704,M,EPFU
EPFU2,279,0.000542,0,0.002662,M,EPFU
EPFU2,280,0.000654,0,0.002567,M,EPFU
EPFU2,281,0.000305,0,0.002968,M,EPFU
EPFU2,282,0.000027,0,0.00288,M,EPFU
EPFU2,283,0.000396,0.000013,0.003016,M,EPFU
EPFU2,284,0.00003,0,0.003045,M,EPFU
EPFU2,285,0.000062,0,0.003362,M,EPFU
EPFU2,286,0.000393,0,0.003001,M,EPFU
EPFU2,287,0.000908,0.000112,0.003281,M,EPFU
EPFU2,288,0.000326,0,0.003338,M,EPFU
EPFU2,289,0.000426,0.000056,0.003024,M,EPFU
EPFU2,290,0.000912,0,0.00375,M,EPFU
EPFU2,291,0.000426,0.000077,0.003494,M,EPFU
EPFU2,292,0.000233,0,0.003528,M,EPFU
EPFU2,293,0.000565,0.000112,0.003329,M,EPFU
EPFU2,294,0.001598,0.000311,0.003781,M,EPFU
EPFU2,295,0.000693,0.000113,0.003472,M,EPFU
