ID,Wavelength,Value,Dark,Reference,Sex,Species
MYGR8,250,0.000209,0.000051,0.000971,F,MYGR
MYGR8,251,0.000224,0,0.001157,F,MYGR
MYGR8,252,0.000729,0.000121,0.001256,F,MYGR
MYGR8,253,0.000326,0,0.001465,F,MYGR
MYGR8,254,0.000185,0,0.001274,F,MYGR
MYGR8,255,0.000071,0,0.00102,F,MYGR
MYGR8,256,0,0,0.001204,F,MYGR
MYGR8,257,0,0.00001,0.001128,F,MYGR
MYGR8,258,0.000465,0.00001,0.001482,F,MYGR
MYGR8,259,0.000223,0.000195,0.00124,F,MYGR
MYGR8,260,0.000347,0.000094,0.001338,F,MYGR
MYGR8,261,0.000924,0.000007,0.001418,F,MYGR
MYGR8,262,0.0003,0.000053,0.001613,F,MYGR
MYGR8,263,0.000195,0.000013,0.002033,F,MYGR
MYGR8,264,0.000421,0,0.001475,F,MYGR
MYGR8,265,0.000194,0,0.002026,F,MYGR
MYGR8,266,0.000402,0.000123,0.001793,F,MYGR
MYGR8,267,0.000199,0.000074,0.001985,F,MYGR
MYGR8,268,0.00006,0,0.002205,F,MYGR
MYGR8,269,0.000291,0,0.001991,F,MYGR
MYGR8,270,0.000198,0,0.002408,F,MYGR
MYGR8,271,0.001076,0.000113,0.002477,F,MYGR
MYGR8,272,0.000145,0.000052,0.002337,F,MYGR
MYGR8,273,0.000833,0,0.00222,F,MYGR
MYGR8,274,0.001246,0.00029,0.002483,F,MYGR
MYGR8,275,0.001445,0.000123,0.002973,F,MYGR
MYGR8,276,0.000942,0,0.003159,F,MYGR
MYGR8,277,0.000588,0.0001,0.002996,F,MYGR
MYGR8,278,0.000481,0,0.002704,F,MYGR
MYGR8,279,0.000643,0,0.002662,F,MYGR
MYGR8,280,0.000805,0,0.002567,F,MYGR
MYGR8,281,0.000601,0,0.002968,F,MYGR
MYGR8,282,0.000194,0,0.00288,F,MYGR
MYGR8,283,0.000655,0.000013,0.003016,F,MYGR
MYGR8,284,0.000361,0,0.003045,F,MYGR
MYGR8,285,0.000339,0,0.003362,F,MYGR
MYGR8,286,0.000696,0,0.003001,F,MYGR
MYGR8,287,0.000904,0.000112,0.003281,F,MYGR
MYGR8,288,0.000521,0,0.003338,F,MYGR
MYGR8,289,0.00073,0.000056,0.003024,F,MYGR
MYGR8,290,0.00124,0,0.00375,F,MYGR
MYGR8,291,0.000354,0.000077,0.003494,F,MYGR
MYGR8,292,0.000523,0,0.003528,F,MYGR
MYGR8,293,0.000808,0.000112,0.003329,F,MYGR
MYGR8,294,0.002275,0.000311,0.003781,F,MYGR
MYGR8,295,0.000771,0.000113,0.003472,F,MYGR
MYGR8,296,0.00074,0,0.003707,F,MYGR
MYGR8,297,0.000454,0.000001,0.004306,F,MYGR
MYGR8,298,0.001492,0.000071,0.004214,F,MYGR
MYGR8,299,0.000404,0,0.004185,F,MYGR
MYGR8,300,0.002361,0,0.004569,F,MYGR
MYGR8,301,0.000467,0,0.00359,F,MYGR
MYGR8,302,0.000757,0.000001,0.004184,F,MYGR
MYGR8,303,0.001851,0.000173,0.004071,F,MYGR
MYGR8,304,0.001517,0,0.004315,F,MYGR
MYGR8,305,0.003113,0.000326,0.004541,F,MYGR
MYGR8,306,0.000218,0.000119,0.004274,F,MYGR
MYGR8,307,0.001336,0.000165,0.004375,F,MYGR
MYGR8,308,0.004416,0.000264,0.005196,F,MYGR
MYGR8,309,0.001801,0.000058,0.004333,F,MYGR
MYGR8,310,0.000713,0,0.004566,F,MYGR
MYGR8,311,0.000698,0,0.0044,F,MYGR
MYGR8,312,0.000549,0,0.004361,F,MYGR
MYGR8,313,0.000852,0,0.004089,F,MYGR
MYGR8,314,0.001273,0,0.004526,F,MYGR
MYGR8,315,0.001349,0,0.004479,F,MYGR
MYGR8,316,0.000882,0,0.004412,F,MYGR
MYGR8,317,0.001031,0.000136,0.004331,F,MYGR
MYGR8,318,0.001668,0,0.004758,F,MYGR
MYGR8,319,0.000647,0,0.004159,F,MYGR
MYGR8,320,0.000454,0.000054,0.004078,F,MYGR
MYGR8,321,0.001153,0,0.004555,F,MYGR
MYGR8,322,0.000697,0,0.004525,F,MYGR
MYGR8,323,0.001029,0,0.004469,F,MYGR
MYGR8,324,0.00131,0.000132,0.004598,F,MYGR
MYGR8,325,0.00124,0,0.004575,F,MYGR
MYGR8,326,0.000482,0.000067,0.004605,F,MYGR
MYGR8,327,0.000312,0.000017,0.004197,F,MYGR
MYGR8,328,0.000895,0.000051,0.004538,F,MYGR
MYGR8,329,0.000602,0,0.004517,F,MYGR
MYGR8,330,0.001642,0.000062,0.004657,F,MYGR
MYGR8,331,0.001209,0.000123,0.004851,F,MYGR
MYGR8,332,0.000745,0,0.004153,F,MYGR
MYGR8,333,0.001979,0.000014,0.005049,F,MYGR
MYGR8,334,0.002567,0.000021,0.004854,F,MYGR
MYGR8,335,0.001871,0.000257,0.00512,F,MYGR
MYGR8,336,0.000652,0,0.004735,F,MYGR
MYGR8,337,0.00074,0,0.004722,F,MYGR
MYGR8,338,0.001404,0.000023,0.005031,F,MYGR
MYGR8,339,0.000579,0,0.005051,F,MYGR
MYGR8,340,0.001567,0.000127,0.005354,F,MYGR
MYGR8,341,0.000688,0,0.005351,F,MYGR
MYGR8,342,0.001128,0.000103,0.005433,F,MYGR
MYGR8,343,0.0009,0.00001,0.005367,F,MYGR
MYGR8,344,0.00129,0.000183,0.005483,F,MYGR
MYGR8,345,0.000875,0.000011,0.005457,F,MYGR
MYGR8,346,0.001089,0,0.006051,F,MYGR
MYGR8,347,0.001656,0.000107,0.006128,F,MYGR
MYGR8,348,0.001139,0,0.005964,F,MYGR
MYGR8,349,0.000952,0.000023,0.006313,F,MYGR
MYGR8,350,0.00063,0,0.006047,F,MYGR
MYGR8,351,0.000472,0,0.005947,F,MYGR
MYGR8,352,0.001182,0,0.006708,F,MYGR
MYGR8,353,0.001094,0.000011,0.007286,F,MYGR
MYGR8,354,0.001634,0,0.00742,F,MYGR
MYGR8,355,0.001449,0,0.007197,F,MYGR
MYGR8,356,0.001336,0.000039,0.007659,F,MYGR
MYGR8,357,0.001712,0,0.007711,F,MYGR
MYGR8,358,0.001913,0,0.007864,F,MYGR
MYGR8,359,0.001545,0,0.007925,F,MYGR
MYGR8,360,0.001913,0,0.008387,F,MYGR
MYGR8,361,0.002117,0.000142,0.008884,F,MYGR
MYGR8,362,0.001732,0,0.009054,F,MYGR
MYGR8,363,0.001642,0,0.009771,F,MYGR
MYGR8,364,0.001596,0.000108,0.009579,F,MYGR
MYGR8,365,0.00185,0.000176,0.00997,F,MYGR
MYGR8,366,0.00256,0,0.010691,F,MYGR
MYGR8,367,0.002519,0.000054,0.011094,F,MYGR
MYGR8,368,0.002515,0,0.012032,F,MYGR
MYGR8,369,0.001912,0,0.012308,F,MYGR
MYGR8,370,0.002802,0,0.013866,F,MYGR
MYGR8,371,0.002388,0,0.014421,F,MYGR
MYGR8,372,0.002774,0.000024,0.014945,F,MYGR
MYGR8,373,0.002825,0,0.016839,F,MYGR
MYGR8,374,0.003484,0,0.018826,F,MYGR
MYGR8,375,0.003549,0,0.020361,F,MYGR
MYGR8,376,0.004814,0.000063,0.022426,F,MYGR
MYGR8,377,0.005291,0.000059,0.026034,F,MYGR
MYGR8,378,0.004933,0.000018,0.027666,F,MYGR
MYGR8,379,0.005904,0,0.032575,F,MYGR
MYGR8,380,0.007485,0,0.038577,F,MYGR
MYGR8,381,0.007644,0,0.042773,F,MYGR
MYGR8,382,0.010526,0,0.052848,F,MYGR
MYGR8,383,0.012496,0,0.064246,F,MYGR
MYGR8,384,0.015828,0,0.081417,F,MYGR
MYGR8,385,0.016818,0,0.088561,F,MYGR
MYGR8,386,0.022796,0.000018,0.118091,F,MYGR
MYGR8,387,0.0282,0,0.137004,F,MYGR
MYGR8,388,0.033073,0,0.16413,F,MYGR
MYGR8,389,0.043004,0.000052,0.196677,F,MYGR
MYGR8,390,0.058075,0,0.25583,F,MYGR
MYGR8,391,0.067505,0,0.285539,F,MYGR
MYGR8,392,0.086618,0,0.304829,F,MYGR
MYGR8,393,0.116803,0.000149,0.32014,F,MYGR
MYGR8,394,0.124828,0,0.317319,F,MYGR
MYGR8,395,0.164824,0,0.314838,F,MYGR
MYGR8,396,0.210412,0,0.306618,F,MYGR
MYGR8,397,0.242123,0.000072,0.307868,F,MYGR
MYGR8,398,0.265134,0,0.307493,F,MYGR
MYGR8,399,0.28726,0,0.307199,F,MYGR
MYGR8,400,0.289528,0,0.30378,F,MYGR
MYGR8,401,0.307075,0,0.308656,F,MYGR
MYGR8,402,0.298651,0.000101,0.299968,F,MYGR
MYGR8,403,0.296481,0.000018,0.297861,F,MYGR
MYGR8,404,0.29446,0.000041,0.295756,F,MYGR
MYGR8,405,0.295197,0.000241,0.296434,F,MYGR
MYGR8,406,0.2937,0,0.295064,F,MYGR
MYGR8,407,0.2944,0,0.295724,F,MYGR
MYGR8,408,0.29453,0.000006,0.295914,F,MYGR
MYGR8,409,0.296474,0,0.297939,F,MYGR
MYGR8,410,0.292779,0.00004,0.29412,F,MYGR
MYGR8,411,0.292279,0,0.29371,F,MYGR
MYGR8,412,0.290246,0.00013,0.29165,F,MYGR
MYGR8,413,0.29224,0.00005,0.293505,F,MYGR
MYGR8,414,0.289419,0.000067,0.290775,F,MYGR
MYGR8,415,0.289742,0,0.291275,F,MYGR
MYGR8,416,0.291295,0,0.292751,F,MYGR
MYGR8,417,0.288471,0,0.289716,F,MYGR
MYGR8,418,0.289482,0,0.290791,F,MYGR
MYGR8,419,0.288139,0,0.28951,F,MYGR
MYGR8,420,0.288484,0,0.289943,F,MYGR
MYGR8,421,0.28749,0,0.288949,F,MYGR
MYGR8,422,0.289341,0,0.290763,F,MYGR
MYGR8,423,0.287626,0.000094,0.288893,F,MYGR
MYGR8,424,0.287267,0.000051,0.290659,F,MYGR
MYGR8,425,0.289356,0,0.290705,F,MYGR
MYGR8,426,0.286986,0.00004,0.288354,F,MYGR
MYGR8,427,0.28779,0.000078,0.289158,F,MYGR
MYGR8,428,0.288128,0,0.289586,F,MYGR
MYGR8,429,0.285701,0,0.287145,F,MYGR
MYGR8,430,0.286759,0.000034,0.287982,F,MYGR
MYGR8,431,0.285344,0.000084,0.286561,F,MYGR
MYGR8,432,0.266874,0,0.286721,F,MYGR
MYGR8,433,0.282149,0.000051,0.283457,F,MYGR
MYGR8,434,0.276625,0,0.283237,F,MYGR
MYGR8,435,0.266241,0,0.281373,F,MYGR
MYGR8,436,0.262393,0,0.280033,F,MYGR
MYGR8,437,0.218065,0.000038,0.279493,F,MYGR
MYGR8,438,0.206532,0,0.27881,F,MYGR
MYGR8,439,0.195319,0,0.275426,F,MYGR
MYGR8,440,0.204168,0.00002,0.274417,F,MYGR
MYGR8,441,0.166636,0.000005,0.270786,F,MYGR
MYGR8,442,0.138557,0,0.27272,F,MYGR
MYGR8,443,0.142924,0,0.270135,F,MYGR
MYGR8,444,0.12536,0,0.266601,F,MYGR
MYGR8,445,0.112464,0.000022,0.265234,F,MYGR
MYGR8,446,0.100205,0,0.257255,F,MYGR
MYGR8,447,0.093657,0,0.257764,F,MYGR
MYGR8,448,0.079294,0.000068,0.223991,F,MYGR
MYGR8,449,0.07416,0.000025,0.213058,F,MYGR
MYGR8,450,0.069175,0,0.213587,F,MYGR
MYGR8,451,0.057644,0,0.165411,F,MYGR
MYGR8,452,0.057722,0,0.182078,F,MYGR
MYGR8,453,0.054675,0,0.164105,F,MYGR
MYGR8,454,0.051266,0,0.159009,F,MYGR
MYGR8,455,0.04737,0,0.141125,F,MYGR
MYGR8,456,0.045679,0,0.138602,F,MYGR
MYGR8,457,0.039536,0.000109,0.110936,F,MYGR
MYGR8,458,0.038848,0.000125,0.110494,F,MYGR
MYGR8,459,0.036838,0,0.103478,F,MYGR
MYGR8,460,0.033367,0,0.092258,F,MYGR
MYGR8,461,0.030632,0,0.08275,F,MYGR
MYGR8,462,0.029138,0.000012,0.07489,F,MYGR
MYGR8,463,0.029581,0.000062,0.073131,F,MYGR
MYGR8,464,0.027562,0,0.068412,F,MYGR
MYGR8,465,0.025923,0,0.061922,F,MYGR
MYGR8,466,0.025204,0.000078,0.059676,F,MYGR
MYGR8,467,0.023676,0.000017,0.055193,F,MYGR
MYGR8,468,0.022854,0,0.050709,F,MYGR
MYGR8,469,0.021972,0,0.047998,F,MYGR
MYGR8,470,0.021169,0,0.044136,F,MYGR
MYGR8,471,0.021437,0.000003,0.041035,F,MYGR
MYGR8,472,0.019716,0,0.036889,F,MYGR
MYGR8,473,0.019772,0.00004,0.036148,F,MYGR
MYGR8,474,0.019046,0.000004,0.032774,F,MYGR
MYGR8,475,0.018902,0.000072,0.030307,F,MYGR
MYGR8,476,0.019083,0,0.029361,F,MYGR
MYGR8,477,0.017609,0,0.02604,F,MYGR
MYGR8,478,0.017473,0.000073,0.023903,F,MYGR
MYGR8,479,0.017336,0,0.023459,F,MYGR
MYGR8,480,0.0171,0.000026,0.021239,F,MYGR
MYGR8,481,0.016818,0,0.020014,F,MYGR
MYGR8,482,0.016239,0,0.018482,F,MYGR
MYGR8,483,0.016014,0,0.017924,F,MYGR
MYGR8,484,0.016089,0.000013,0.016698,F,MYGR
MYGR8,485,0.015494,0,0.015277,F,MYGR
MYGR8,486,0.015463,0,0.014904,F,MYGR
MYGR8,487,0.015067,0,0.013915,F,MYGR
MYGR8,488,0.014407,0,0.013275,F,MYGR
MYGR8,489,0.014485,0,0.012763,F,MYGR
MYGR8,490,0.014079,0.000022,0.012039,F,MYGR
MYGR8,491,0.013858,0.000026,0.01157,F,MYGR
MYGR8,492,0.013584,0.000005,0.01092,F,MYGR
MYGR8,493,0.013497,0,0.010593,F,MYGR
MYGR8,494,0.012573,0,0.00998,F,MYGR
MYGR8,495,0.012186,0,0.009522,F,MYGR
MYGR8,496,0.012425,0,0.009482,F,MYGR
MYGR8,497,0.012415,0.00005,0.009102,F,MYGR
MYGR8,498,0.011607,0,0.008813,F,MYGR
MYGR8,499,0.011559,0.000111,0.008279,F,MYGR
MYGR8,500,0.011412,0,0.008303,F,MYGR
MYGR8,501,0.011239,0,0.008021,F,MYGR
MYGR8,502,0.011702,0.000027,0.008003,F,MYGR
MYGR8,503,0.01109,0,0.007818,F,MYGR
MYGR8,504,0.011098,0,0.007688,F,MYGR
MYGR8,505,0.01091,0.000007,0.007376,F,MYGR
MYGR8,506,0.010726,0,0.007454,F,MYGR
MYGR8,507,0.010588,0,0.007169,F,MYGR
MYGR8,508,0.010652,0.000026,0.007022,F,MYGR
MYGR8,509,0.010869,0,0.00698,F,MYGR
MYGR8,510,0.010714,0.000009,0.006885,F,MYGR
MYGR8,511,0.011118,0.000027,0.00721,F,MYGR
MYGR8,512,0.010874,0,0.006903,F,MYGR
MYGR8,513,0.010367,0,0.006617,F,MYGR
MYGR8,514,0.010441,0,0.006536,F,MYGR
MYGR8,515,0.010496,0,0.006361,F,MYGR
MYGR8,516,0.010468,0.000009,0.006443,F,MYGR
MYGR8,517,0.010449,0,0.006325,F,MYGR
MYGR8,518,0.010207,0,0.006145,F,MYGR
MYGR8,519,0.010566,0,0.006239,F,MYGR
MYGR8,520,0.010521,0,0.006096,F,MYGR
MYGR8,521,0.010141,0,0.005979,F,MYGR
MYGR8,522,0.010122,0,0.005853,F,MYGR
MYGR8,523,0.009938,0.000005,0.005916,F,MYGR
MYGR8,524,0.010073,0,0.005814,F,MYGR
MYGR8,525,0.010038,0,0.005812,F,MYGR
MYGR8,526,0.009857,0.000027,0.005584,F,MYGR
MYGR8,527,0.009853,0.000012,0.005582,F,MYGR
MYGR8,528,0.009595,0,0.005405,F,MYGR
MYGR8,529,0.009566,0.000001,0.00539,F,MYGR
MYGR8,530,0.009537,0.000018,0.005472,F,MYGR
MYGR8,531,0.009712,0.000107,0.00545,F,MYGR
MYGR8,532,0.009244,0,0.005279,F,MYGR
MYGR8,533,0.008925,0,0.005155,F,MYGR
MYGR8,534,0.008958,0,0.00515,F,MYGR
MYGR8,535,0.008628,0.000022,0.004974,F,MYGR
MYGR8,536,0.008397,0,0.004928,F,MYGR
MYGR8,537,0.008326,0.000025,0.004872,F,MYGR
MYGR8,538,0.008167,0,0.004748,F,MYGR
MYGR8,539,0.007821,0,0.004735,F,MYGR
MYGR8,540,0.00804,0.000063,0.004696,F,MYGR
MYGR8,541,0.007797,0,0.004467,F,MYGR
MYGR8,542,0.007686,0.000035,0.004446,F,MYGR
MYGR8,543,0.007885,0,0.004396,F,MYGR
MYGR8,544,0.007707,0.00007,0.004399,F,MYGR
MYGR8,545,0.007961,0,0.004402,F,MYGR
MYGR8,546,0.00737,0,0.004248,F,MYGR
MYGR8,547,0.007468,0.000024,0.004339,F,MYGR
MYGR8,548,0.007436,0.000095,0.004229,F,MYGR
MYGR8,549,0.007063,0.000004,0.004176,F,MYGR
MYGR8,550,0.006784,0.000048,0.004126,F,MYGR
MYGR8,551,0.007329,0.000018,0.004099,F,MYGR
MYGR8,552,0.007212,0.000025,0.004138,F,MYGR
MYGR8,553,0.006888,0,0.004034,F,MYGR
MYGR8,554,0.006994,0.000048,0.004085,F,MYGR
MYGR8,555,0.00697,0.000048,0.00418,F,MYGR
MYGR8,556,0.006744,0,0.004106,F,MYGR
MYGR8,557,0.006816,0.000014,0.004089,F,MYGR
MYGR8,558,0.006851,0.00003,0.004231,F,MYGR
MYGR8,559,0.00686,0.00001,0.004162,F,MYGR
MYGR8,560,0.006819,0,0.004125,F,MYGR
MYGR8,561,0.006737,0.000006,0.004244,F,MYGR
MYGR8,562,0.006833,0.000003,0.004239,F,MYGR
MYGR8,563,0.006854,0,0.004233,F,MYGR
MYGR8,564,0.006499,0,0.004156,F,MYGR
MYGR8,565,0.006518,0.000042,0.004226,F,MYGR
MYGR8,566,0.006531,0,0.004262,F,MYGR
MYGR8,567,0.006475,0.000028,0.004228,F,MYGR
