ID,Wavelength,Value,Dark,Reference,Sex,Species
LASE6,250,0.000213,0.000051,0.000971,M,LASE
LASE6,251,0.000311,0,0.001157,M,LASE
LASE6,252,0.000646,0.000121,0.001256,M,LASE
LASE6,253,0.000476,0,0.001465,M,LASE
LASE6,254,0.000275,0,0.001274,M,LASE
LASE6,255,0.00009,0,0.00102,M,LASE
LASE6,256,0.000156,0,0.001204,M,LASE
LASE6,257,0.000163,0.00001,0.001128,M,LASE
LASE6,258,0.000393,0.00001,0.001482,M,LASE
LASE6,259,0.000297,0.000195,0.00124,M,LASE
LASE6,260,0.000445,0.000094,0.001338,M,LASE
LASE6,261,0.000838,0.000007,0.001418,M,LASE
LASE6,262,0.000375,0.000053,0.001613,M,LASE
LASE6,263,0.000402,0.000013,0.002033,M,LASE
LASE6,264,0.000346,0,0.001475,M,LASE
LASE6,265,0.000336,0,0.002026,M,LASE
LASE6,266,0.000482,0.000123,0.001793,M,LASE
LASE6,267,0.000485,0.000074,0.001985,M,LASE
LASE6,268,0.000214,0,0.002205,M,LASE
LASE6,269,0.000477,0,0.001991,M,LASE
LASE6,270,0.000349,0,0.002408,M,LASE
LASE6,271,0.001243,0.000113,0.002477,M,LASE
LASE6,272,0.000242,0.000052,0.002337,M,LASE
LASE6,273,0.000731,0,0.00222,M,LASE
LASE6,274,0.001148,0.00029,0.002483,M,LASE
LASE6,275,0.001534,0.000123,0.002973,M,LASE
LASE6,276,0.000751,0,0.003159,M,LASE
LASE6,277,0.000578,0.0001,0.002996,M,LASE
LASE6,278,0.000535,0,0.002704,M,LASE
LASE6,279,0.000696,0,0.002662,M,LASE
LASE6,280,0.001008,0,0.002567,M,LASE
LASE6,281,0.000745,0,0.002968,M,LASE
LASE6,282,0.000522,0,0.00288,M,LASE
LASE6,283,0.000727,0.000013,0.003016,M,LASE
LASE6,284,0.000431,0,0.003045,M,LASE
LASE6,285,0.000401,0,0.003362,M,LASE
LASE6,286,0.000712,0,0.003001,M,LASE
LASE6,287,0.001036,0.000112,0.003281,M,LASE
LASE6,288,0.000474,0,0.003338,M,LASE
LASE6,289,0.000887,0.000056,0.003024,M,LASE
LASE6,290,0.001404,0,0.00375,M,LASE
LASE6,291,0.000741,0.000077,0.003494,M,LASE
LASE6,292,0.000552,0,0.003528,M,LASE
LASE6,293,0.00104,0.000112,0.003329,M,LASE
LASE6,294,0.001987,0.000311,0.003781,M,LASE
LASE6,295,0.001025,0.000113,0.003472,M,LASE
LASE6,296,0.001085,0,0.003707,M,LASE
LASE6,297,0.000713,0.000001,0.004306,M,LASE
LASE6,298,0.001453,0.000071,0.004214,M,LASE
LASE6,299,0.000884,0,0.004185,M,LASE
LASE6,300,0.002288,0,0.004569,M,LASE
LASE6,301,0.000675,0,0.00359,M,LASE
LASE6,302,0.000822,0.000001,0.004184,M,LASE
LASE6,303,0.00192,0.000173,0.004071,M,LASE
LASE6,304,0.001593,0,0.004315,M,LASE
LASE6,305,0.00296,0.000326,0.004541,M,LASE
LASE6,306,0.000777,0.000119,0.004274,M,LASE
LASE6,307,0.001501,0.000165,0.004375,M,LASE
LASE6,308,0.004071,0.000264,0.005196,M,LASE
LASE6,309,0.001998,0.000058,0.004333,M,LASE
LASE6,310,0.000838,0,0.004566,M,LASE
LASE6,311,0.000784,0,0.0044,M,LASE
LASE6,312,0.000896,0,0.004361,M,LASE
LASE6,313,0.000852,0,0.004089,M,LASE
LASE6,314,0.001537,0,0.004526,M,LASE
LASE6,315,0.001523,0,0.004479,M,LASE
LASE6,316,0.000957,0,0.004412,M,LASE
LASE6,317,0.001216,0.000136,0.004331,M,LASE
LASE6,318,0.001815,0,0.004758,M,LASE
LASE6,319,0.000982,0,0.004159,M,LASE
LASE6,320,0.000723,0.000054,0.004078,M,LASE
LASE6,321,0.001456,0,0.004555,M,LASE
LASE6,322,0.001022,0,0.004525,M,LASE
