ID,Wavelength,Value,Dark,Reference,Sex,Species 
MYAU4,250,0.000202,0.000025,0.000794,F,MYAU
MYAU4,251,0.000161,0.000015,0.000995,F,MYAU
MYAU4,252,0.00031,0.000038,0.00095,F,MYAU
MYAU4,253,0.000177,0,0.001201,F,MYAU
MYAU4,254,0.000224,0.000024,0.001071,F,MYAU
MYAU4,255,0.000103,0,0.000886,F,MYAU
MYAU4,256,0.000123,0,0.001036,F,MYAU
MYAU4,257,0.00013,0,0.000956,F,MYAU
MYAU4,258,0.000219,0,0.001241,F,MYAU
MYAU4,259,0.000228,0.000023,0.001148,F,MYAU
MYAU4,260,0.000253,0,0.001109,F,MYAU
MYAU4,261,0.000343,0.000049,0.001291,F,MYAU
MYAU4,262,0.000323,0.000042,0.001311,F,MYAU
MYAU4,263,0.000065,0,0.001602,F,MYAU
MYAU4,264,0.00032,0.000021,0.001493,F,MYAU
MYAU4,265,0.000385,0.00004,0.001787,F,MYAU
MYAU4,266,0.000356,0.000019,0.001514,F,MYAU
MYAU4,267,0.000149,0,0.00137,F,MYAU
MYAU4,268,0.000244,0,0.001793,F,MYAU
MYAU4,269,0.000259,0,0.001589,F,MYAU
MYAU4,270,0.000371,0.00021,0.002368,F,MYAU
MYAU4,271,0.000719,0.000052,0.002461,F,MYAU
MYAU4,272,0.000313,0.000007,0.001976,F,MYAU
MYAU4,273,0.000249,0,0.001657,F,MYAU
MYAU4,274,0.000508,0,0.001966,F,MYAU
MYAU4,275,0.000716,0.000104,0.002223,F,MYAU
MYAU4,276,0.000488,0,0.002627,F,MYAU
MYAU4,277,0.0006,0,0.00263,F,MYAU
MYAU4,278,0.000452,0.000053,0.002075,F,MYAU
MYAU4,279,0.000444,0,0.002155,F,MYAU
MYAU4,280,0.000367,0,0.001963,F,MYAU
MYAU4,281,0.000597,0.000023,0.002505,F,MYAU
MYAU4,282,0.000373,0,0.002376,F,MYAU
MYAU4,283,0.000468,0.000057,0.002621,F,MYAU
MYAU4,284,0.00033,0,0.002451,F,MYAU
MYAU4,285,0.000743,0.000004,0.003215,F,MYAU
MYAU4,286,0.000439,0,0.002375,F,MYAU
MYAU4,287,0.000702,0,0.002881,F,MYAU
MYAU4,288,0.000642,0,0.002778,F,MYAU
MYAU4,289,0.000471,0,0.002846,F,MYAU
MYAU4,290,0.000709,0,0.003035,F,MYAU
MYAU4,291,0.000555,0,0.00267,F,MYAU
MYAU4,292,0.000462,0,0.00276,F,MYAU
MYAU4,293,0.000612,0,0.002919,F,MYAU
MYAU4,294,0.00117,0,0.003256,F,MYAU
MYAU4,295,0.000614,0,0.002732,F,MYAU
MYAU4,296,0.000272,0,0.003189,F,MYAU
MYAU4,297,0.000613,0.000065,0.003579,F,MYAU
MYAU4,298,0.000739,0.000082,0.003477,F,MYAU
MYAU4,299,0.000528,0,0.003335,F,MYAU
MYAU4,300,0.001005,0,0.003622,F,MYAU
MYAU4,301,0.000526,0,0.003132,F,MYAU
MYAU4,302,0.00041,0,0.003067,F,MYAU
MYAU4,303,0.000964,0.000198,0.003306,F,MYAU
MYAU4,304,0.000897,0,0.003438,F,MYAU
MYAU4,305,0.001287,0.00008,0.003522,F,MYAU
MYAU4,306,0.000256,0,0.003384,F,MYAU
MYAU4,307,0.000788,0,0.003625,F,MYAU
MYAU4,308,0.001721,0.000246,0.003572,F,MYAU
MYAU4,309,0.00077,0.000119,0.003595,F,MYAU
MYAU4,310,0.0009,0.000304,0.003819,F,MYAU
MYAU4,311,0.000581,0,0.003608,F,MYAU
MYAU4,312,0.00058,0,0.003495,F,MYAU
MYAU4,313,0.000733,0.000041,0.003735,F,MYAU
MYAU4,314,0.000769,0,0.003993,F,MYAU
MYAU4,315,0.001066,0,0.003669,F,MYAU
MYAU4,316,0.00063,0,0.003618,F,MYAU
MYAU4,317,0.000779,0,0.003537,F,MYAU
MYAU4,318,0.001115,0.000138,0.003847,F,MYAU
MYAU4,319,0.000588,0,0.003507,F,MYAU
MYAU4,320,0.000424,0,0.003584,F,MYAU
MYAU4,321,0.000653,0,0.003517,F,MYAU
MYAU4,322,0.000534,0,0.003737,F,MYAU
MYAU4,323,0.000682,0,0.003563,F,MYAU
MYAU4,324,0.000678,0,0.003538,F,MYAU
MYAU4,325,0.000859,0.000157,0.003949,F,MYAU
MYAU4,326,0.000479,0,0.003423,F,MYAU
MYAU4,327,0.0003,0,0.003502,F,MYAU
MYAU4,328,0.000678,0,0.003718,F,MYAU
MYAU4,329,0.00063,0,0.003514,F,MYAU
MYAU4,330,0.001042,0,0.003802,F,MYAU
MYAU4,331,0.000739,0,0.00385,F,MYAU
MYAU4,332,0.000845,0.000095,0.003725,F,MYAU
MYAU4,333,0.00095,0,0.004177,F,MYAU
MYAU4,334,0.001083,0,0.003936,F,MYAU
MYAU4,335,0.001088,0,0.003879,F,MYAU
MYAU4,336,0.0005,0,0.003799,F,MYAU
MYAU4,337,0.000697,0,0.003964,F,MYAU
MYAU4,338,0.000796,0.000033,0.003996,F,MYAU
MYAU4,339,0.00059,0,0.004394,F,MYAU
MYAU4,340,0.001149,0.000046,0.00445,F,MYAU
MYAU4,341,0.001002,0.000083,0.004558,F,MYAU
MYAU4,342,0.000862,0,0.004446,F,MYAU
MYAU4,343,0.000527,0,0.004374,F,MYAU
MYAU4,344,0.00106,0.00007,0.004641,F,MYAU
MYAU4,345,0.000919,0.000008,0.004771,F,MYAU
MYAU4,346,0.000924,0,0.004977,F,MYAU
MYAU4,347,0.001232,0,0.004776,F,MYAU
MYAU4,348,0.00108,0.000135,0.004752,F,MYAU
MYAU4,349,0.000988,0,0.005097,F,MYAU
MYAU4,350,0.000674,0,0.004979,F,MYAU
MYAU4,351,0.000904,0.000028,0.005251,F,MYAU
MYAU4,352,0.000975,0,0.005783,F,MYAU
MYAU4,353,0.001001,0,0.006012,F,MYAU
MYAU4,354,0.001399,0.000023,0.005946,F,MYAU
MYAU4,355,0.001173,0,0.005929,F,MYAU
MYAU4,356,0.001315,0.000045,0.006256,F,MYAU
MYAU4,357,0.001201,0,0.006303,F,MYAU
MYAU4,358,0.00159,0.000167,0.006664,F,MYAU
MYAU4,359,0.001468,0,0.00682,F,MYAU
MYAU4,360,0.001276,0,0.006763,F,MYAU
MYAU4,361,0.001631,0,0.007545,F,MYAU
MYAU4,362,0.001428,0,0.007446,F,MYAU
MYAU4,363,0.001471,0,0.00848,F,MYAU
MYAU4,364,0.001467,0,0.008084,F,MYAU
MYAU4,365,0.001599,0,0.008073,F,MYAU
MYAU4,366,0.002069,0.000098,0.008833,F,MYAU
MYAU4,367,0.001798,0,0.009362,F,MYAU
MYAU4,368,0.001979,0,0.010008,F,MYAU
MYAU4,369,0.001893,0,0.010126,F,MYAU
MYAU4,370,0.002453,0.000173,0.011109,F,MYAU
MYAU4,371,0.00259,0.000057,0.012215,F,MYAU
MYAU4,372,0.002216,0.000012,0.012167,F,MYAU
