ID,Wavelength,Value,Dark,Reference,Sex,Species
MYAU10,250,0.000203,0.000051,0.000971,M,MYAU
MYAU10,251,0.000268,0,0.001157,M,MYAU
MYAU10,252,0.00077,0.000121,0.001256,M,MYAU
MYAU10,253,0.000471,0,0.001465,M,MYAU
MYAU10,254,0.000291,0,0.001274,M,MYAU
MYAU10,255,0.000167,0,0.00102,M,MYAU
MYAU10,256,0.000149,0,0.001204,M,MYAU
MYAU10,257,0.000018,0.00001,0.001128,M,MYAU
MYAU10,258,0.000372,0.00001,0.001482,M,MYAU
MYAU10,259,0.000158,0.000195,0.00124,M,MYAU
MYAU10,260,0.000458,0.000094,0.001338,M,MYAU
MYAU10,261,0.000964,0.000007,0.001418,M,MYAU
MYAU10,262,0.0003,0.000053,0.001613,M,MYAU
MYAU10,263,0.000221,0.000013,0.002033,M,MYAU
MYAU10,264,0.000395,0,0.001475,M,MYAU
MYAU10,265,0.000296,0,0.002026,M,MYAU
MYAU10,266,0.000339,0.000123,0.001793,M,MYAU
MYAU10,267,0.000335,0.000074,0.001985,M,MYAU
MYAU10,268,0.000129,0,0.002205,M,MYAU
MYAU10,269,0.000391,0,0.001991,M,MYAU
MYAU10,270,0.000253,0,0.002408,M,MYAU
MYAU10,271,0.00122,0.000113,0.002477,M,MYAU
MYAU10,272,0.000207,0.000052,0.002337,M,MYAU
MYAU10,273,0.000906,0,0.00222,M,MYAU
MYAU10,274,0.001102,0.00029,0.002483,M,MYAU
MYAU10,275,0.001725,0.000123,0.002973,M,MYAU
MYAU10,276,0.00091,0,0.003159,M,MYAU
MYAU10,277,0.000816,0.0001,0.002996,M,MYAU
MYAU10,278,0.00065,0,0.002704,M,MYAU
MYAU10,279,0.000704,0,0.002662,M,MYAU
MYAU10,280,0.001005,0,0.002567,M,MYAU
MYAU10,281,0.000699,0,0.002968,M,MYAU
MYAU10,282,0.000453,0,0.00288,M,MYAU
MYAU10,283,0.000618,0.000013,0.003016,M,MYAU
MYAU10,284,0.000151,0,0.003045,M,MYAU
MYAU10,285,0.000321,0,0.003362,M,MYAU
MYAU10,286,0.000608,0,0.003001,M,MYAU
MYAU10,287,0.001142,0.000112,0.003281,M,MYAU
MYAU10,288,0.000699,0,0.003338,M,MYAU
MYAU10,289,0.000801,0.000056,0.003024,M,MYAU
MYAU10,290,0.001205,0,0.00375,M,MYAU
MYAU10,291,0.000497,0.000077,0.003494,M,MYAU
MYAU10,292,0.000461,0,0.003528,M,MYAU
MYAU10,293,0.001105,0.000112,0.003329,M,MYAU
MYAU10,294,0.00231,0.000311,0.003781,M,MYAU
MYAU10,295,0.001065,0.000113,0.003472,M,MYAU
MYAU10,296,0.0009,0,0.003707,M,MYAU
MYAU10,297,0.00062,0.000001,0.004306,M,MYAU
MYAU10,298,0.001768,0.000071,0.004214,M,MYAU
MYAU10,299,0.000731,0,0.004185,M,MYAU
MYAU10,300,0.002377,0,0.004569,M,MYAU
MYAU10,301,0.000508,0,0.00359,M,MYAU
MYAU10,302,0.000617,0.000001,0.004184,M,MYAU
MYAU10,303,0.001821,0.000173,0.004071,M,MYAU
MYAU10,304,0.001689,0,0.004315,M,MYAU
MYAU10,305,0.003299,0.000326,0.004541,M,MYAU
MYAU10,306,0.000607,0.000119,0.004274,M,MYAU
MYAU10,307,0.001326,0.000165,0.004375,M,MYAU
MYAU10,308,0.004826,0.000264,0.005196,M,MYAU
MYAU10,309,0.002039,0.000058,0.004333,M,MYAU
MYAU10,310,0.000834,0,0.004566,M,MYAU
MYAU10,311,0.000823,0,0.0044,M,MYAU
MYAU10,312,0.000703,0,0.004361,M,MYAU
MYAU10,313,0.000674,0,0.004089,M,MYAU
MYAU10,314,0.001255,0,0.004526,M,MYAU
MYAU10,315,0.001596,0,0.004479,M,MYAU
MYAU10,316,0.001101,0,0.004412,M,MYAU
MYAU10,317,0.001235,0.000136,0.004331,M,MYAU
MYAU10,318,0.001658,0,0.004758,M,MYAU
MYAU10,319,0.00081,0,0.004159,M,MYAU
MYAU10,320,0.000528,0.000054,0.004078,M,MYAU
MYAU10,321,0.001337,0,0.004555,M,MYAU
MYAU10,322,0.001037,0,0.004525,M,MYAU
MYAU10,323,0.001219,0,0.004469,M,MYAU
MYAU10,324,0.001505,0.000132,0.004598,M,MYAU
MYAU10,325,0.001188,0,0.004575,M,MYAU
MYAU10,326,0.000611,0.000067,0.004605,M,MYAU
MYAU10,327,0.000559,0.000017,0.004197,M,MYAU
MYAU10,328,0.001217,0.000051,0.004538,M,MYAU
MYAU10,329,0.000848,0,0.004517,M,MYAU
MYAU10,330,0.001721,0.000062,0.004657,M,MYAU
MYAU10,331,0.00123,0.000123,0.004851,M,MYAU
MYAU10,332,0.000779,0,0.004153,M,MYAU
MYAU10,333,0.001724,0.000014,0.005049,M,MYAU
MYAU10,334,0.002375,0.000021,0.004854,M,MYAU
MYAU10,335,0.001753,0.000257,0.00512,M,MYAU
MYAU10,336,0.000866,0,0.004735,M,MYAU
MYAU10,337,0.000704,0,0.004722,M,MYAU
MYAU10,338,0.001521,0.000023,0.005031,M,MYAU
MYAU10,339,0.000761,0,0.005051,M,MYAU
MYAU10,340,0.001848,0.000127,0.005354,M,MYAU
MYAU10,341,0.000937,0,0.005351,M,MYAU
MYAU10,342,0.001278,0.000103,0.005433,M,MYAU
MYAU10,343,0.001043,0.00001,0.005367,M,MYAU
MYAU10,344,0.001571,0.000183,0.005483,M,MYAU
MYAU10,345,0.000862,0.000011,0.005457,M,MYAU
MYAU10,346,0.001176,0,0.006051,M,MYAU
MYAU10,347,0.001951,0.000107,0.006128,M,MYAU
MYAU10,348,0.001439,0,0.005964,M,MYAU
MYAU10,349,0.001326,0.000023,0.006313,M,MYAU
MYAU10,350,0.000554,0,0.006047,M,MYAU
MYAU10,351,0.000714,0,0.005947,M,MYAU
MYAU10,352,0.001339,0,0.006708,M,MYAU
MYAU10,353,0.001115,0.000011,0.007286,M,MYAU
MYAU10,354,0.001645,0,0.00742,M,MYAU
MYAU10,355,0.001433,0,0.007197,M,MYAU
MYAU10,356,0.001283,0.000039,0.007659,M,MYAU
MYAU10,357,0.001515,0,0.007711,M,MYAU
MYAU10,358,0.00197,0,0.007864,M,MYAU
MYAU10,359,0.001737,0,0.007925,M,MYAU
MYAU10,360,0.002094,0,0.008387,M,MYAU
MYAU10,361,0.002171,0.000142,0.008884,M,MYAU
MYAU10,362,0.001673,0,0.009054,M,MYAU
MYAU10,363,0.001893,0,0.009771,M,MYAU
MYAU10,364,0.001659,0.000108,0.009579,M,MYAU
MYAU10,365,0.00226,0.000176,0.00997,M,MYAU
MYAU10,366,0.002848,0,0.010691,M,MYAU
MYAU10,367,0.002832,0.000054,0.011094,M,MYAU
MYAU10,368,0.002758,0,0.012032,M,MYAU
MYAU10,369,0.002298,0,0.012308,M,MYAU
MYAU10,370,0.004047,0,0.013866,M,MYAU
MYAU10,371,0.002795,0,0.014421,M,MYAU
MYAU10,372,0.003026,0.000024,0.014945,M,MYAU
MYAU10,373,0.003294,0,0.016839,M,MYAU
MYAU10,374,0.004021,0,0.018826,M,MYAU
MYAU10,375,0.004201,0,0.020361,M,MYAU
MYAU10,376,0.005012,0.000063,0.022426,M,MYAU
MYAU10,377,0.005859,0.000059,0.026034,M,MYAU
MYAU10,378,0.005631,0.000018,0.027666,M,MYAU
MYAU10,379,0.006919,0,0.032575,M,MYAU
MYAU10,380,0.008943,0,0.038577,M,MYAU
MYAU10,381,0.00901,0,0.042773,M,MYAU
MYAU10,382,0.012112,0,0.052848,M,MYAU
MYAU10,383,0.014624,0,0.064246,M,MYAU
MYAU10,384,0.018023,0,0.081417,M,MYAU
MYAU10,385,0.019542,0,0.088561,M,MYAU
MYAU10,386,0.025924,0.000018,0.118091,M,MYAU
MYAU10,387,0.032654,0,0.137004,M,MYAU
MYAU10,388,0.03881,0,0.16413,M,MYAU
MYAU10,389,0.049224,0.000052,0.196677,M,MYAU
MYAU10,390,0.066682,0,0.25583,M,MYAU
MYAU10,391,0.078039,0,0.285539,M,MYAU
MYAU10,392,0.099029,0,0.304829,M,MYAU
MYAU10,393,0.132693,0.000149,0.32014,M,MYAU
MYAU10,394,0.14031,0,0.317319,M,MYAU
MYAU10,395,0.184638,0,0.314838,M,MYAU
MYAU10,396,0.232332,0,0.306618,M,MYAU
MYAU10,397,0.2656,0.000072,0.307868,M,MYAU
MYAU10,398,0.282277,0,0.307493,M,MYAU
MYAU10,399,0.298747,0,0.307199,M,MYAU
MYAU10,400,0.298799,0,0.30378,M,MYAU
MYAU10,401,0.307124,0,0.308656,M,MYAU
MYAU10,402,0.2987,0.000101,0.299968,M,MYAU
MYAU10,403,0.296529,0.000018,0.297861,M,MYAU
MYAU10,404,0.294568,0.000041,0.295756,M,MYAU
MYAU10,405,0.295307,0.000241,0.296434,M,MYAU
MYAU10,406,0.293809,0,0.295064,M,MYAU
MYAU10,407,0.294448,0,0.295724,M,MYAU
MYAU10,408,0.294578,0.000006,0.295914,M,MYAU
MYAU10,409,0.296522,0,0.297939,M,MYAU
MYAU10,410,0.292888,0.00004,0.29412,M,MYAU
MYAU10,411,0.292388,0,0.29371,M,MYAU
MYAU10,412,0.290353,0.00013,0.29165,M,MYAU
MYAU10,413,0.292288,0.00005,0.293505,M,MYAU
