ID,Wavelength,Value,Dark,Reference,Sex,Species
MYGR9,250,0.000175,0.000051,0.000971,M,MYGR
MYGR9,251,0.000171,0,0.001157,M,MYGR
MYGR9,252,0.000446,0.000121,0.001256,M,MYGR
MYGR9,253,0.000389,0,0.001465,M,MYGR
MYGR9,254,0.000127,0,0.001274,M,MYGR
MYGR9,255,0.000125,0,0.00102,M,MYGR
MYGR9,256,0.000163,0,0.001204,M,MYGR
MYGR9,257,0.000102,0.00001,0.001128,M,MYGR
MYGR9,258,0.000159,0.00001,0.001482,M,MYGR
MYGR9,259,0.000158,0.000195,0.00124,M,MYGR
MYGR9,260,0.000284,0.000094,0.001338,M,MYGR
MYGR9,261,0.000606,0.000007,0.001418,M,MYGR
MYGR9,262,0.000333,0.000053,0.001613,M,MYGR
MYGR9,263,0.00007,0.000013,0.002033,M,MYGR
MYGR9,264,0.000141,0,0.001475,M,MYGR
MYGR9,265,0.000137,0,0.002026,M,MYGR
MYGR9,266,0.000458,0.000123,0.001793,M,MYGR
MYGR9,267,0.000294,0.000074,0.001985,M,MYGR
MYGR9,268,0.000116,0,0.002205,M,MYGR
MYGR9,269,0.000278,0,0.001991,M,MYGR
MYGR9,270,0.000231,0,0.002408,M,MYGR
MYGR9,271,0.000866,0.000113,0.002477,M,MYGR
MYGR9,272,0.000157,0.000052,0.002337,M,MYGR
MYGR9,273,0.000478,0,0.00222,M,MYGR
MYGR9,274,0.000729,0.00029,0.002483,M,MYGR
MYGR9,275,0.001247,0.000123,0.002973,M,MYGR
MYGR9,276,0.000547,0,0.003159,M,MYGR
MYGR9,277,0.000402,0.0001,0.002996,M,MYGR
MYGR9,278,0.000281,0,0.002704,M,MYGR
MYGR9,279,0.00046,0,0.002662,M,MYGR
MYGR9,280,0.00073,0,0.002567,M,MYGR
MYGR9,281,0.000434,0,0.002968,M,MYGR
MYGR9,282,0.000149,0,0.00288,M,MYGR
MYGR9,283,0.000454,0.000013,0.003016,M,MYGR
MYGR9,284,0.000132,0,0.003045,M,MYGR
MYGR9,285,0.000204,0,0.003362,M,MYGR
MYGR9,286,0.00052,0,0.003001,M,MYGR
MYGR9,287,0.00076,0.000112,0.003281,M,MYGR
MYGR9,288,0.000284,0,0.003338,M,MYGR
MYGR9,289,0.000443,0.000056,0.003024,M,MYGR
MYGR9,290,0.000929,0,0.00375,M,MYGR
MYGR9,291,0.000255,0.000077,0.003494,M,MYGR
MYGR9,292,0.000264,0,0.003528,M,MYGR
MYGR9,293,0.000705,0.000112,0.003329,M,MYGR
MYGR9,294,0.001597,0.000311,0.003781,M,MYGR
MYGR9,295,0.000595,0.000113,0.003472,M,MYGR
MYGR9,296,0.000637,0,0.003707,M,MYGR
MYGR9,297,0.00056,0.000001,0.004306,M,MYGR
MYGR9,298,0.001134,0.000071,0.004214,M,MYGR
MYGR9,299,0.000373,0,0.004185,M,MYGR
MYGR9,300,0.001667,0,0.004569,M,MYGR
MYGR9,301,0.000232,0,0.00359,M,MYGR
MYGR9,302,0.000571,0.000001,0.004184,M,MYGR
MYGR9,303,0.001076,0.000173,0.004071,M,MYGR
MYGR9,304,0.000975,0,0.004315,M,MYGR
MYGR9,305,0.001819,0.000326,0.004541,M,MYGR
MYGR9,306,0.000514,0.000119,0.004274,M,MYGR
MYGR9,307,0.001051,0.000165,0.004375,M,MYGR
MYGR9,308,0.002456,0.000264,0.005196,M,MYGR
MYGR9,309,0.001161,0.000058,0.004333,M,MYGR
MYGR9,310,0.000656,0,0.004566,M,MYGR
MYGR9,311,0.000678,0,0.0044,M,MYGR
MYGR9,312,0.000342,0,0.004361,M,MYGR
MYGR9,313,0.000568,0,0.004089,M,MYGR
MYGR9,314,0.000924,0,0.004526,M,MYGR
MYGR9,315,0.001143,0,0.004479,M,MYGR
MYGR9,316,0.00061,0,0.004412,M,MYGR
MYGR9,317,0.00077,0.000136,0.004331,M,MYGR
MYGR9,318,0.00097,0,0.004758,M,MYGR
MYGR9,319,0.000468,0,0.004159,M,MYGR
MYGR9,320,0.000379,0.000054,0.004078,M,MYGR
MYGR9,321,0.00079,0,0.004555,M,MYGR
MYGR9,322,0.000678,0,0.004525,M,MYGR
MYGR9,323,0.000935,0,0.004469,M,MYGR
MYGR9,324,0.001087,0.000132,0.004598,M,MYGR
MYGR9,325,0.00062,0,0.004575,M,MYGR
MYGR9,326,0.000628,0.000067,0.004605,M,MYGR
MYGR9,327,0.000361,0.000017,0.004197,M,MYGR
MYGR9,328,0.00075,0.000051,0.004538,M,MYGR
MYGR9,329,0.000678,0,0.004517,M,MYGR
MYGR9,330,0.001115,0.000062,0.004657,M,MYGR
MYGR9,331,0.000941,0.000123,0.004851,M,MYGR
MYGR9,332,0.000573,0,0.004153,M,MYGR
MYGR9,333,0.001255,0.000014,0.005049,M,MYGR
MYGR9,334,0.001613,0.000021,0.004854,M,MYGR
MYGR9,335,0.001619,0.000257,0.00512,M,MYGR
MYGR9,336,0.000525,0,0.004735,M,MYGR
MYGR9,337,0.000473,0,0.004722,M,MYGR
MYGR9,338,0.000759,0.000023,0.005031,M,MYGR
MYGR9,339,0.000486,0,0.005051,M,MYGR
MYGR9,340,0.001328,0.000127,0.005354,M,MYGR
MYGR9,341,0.000687,0,0.005351,M,MYGR
MYGR9,342,0.000973,0.000103,0.005433,M,MYGR
MYGR9,343,0.000771,0.00001,0.005367,M,MYGR
MYGR9,344,0.000989,0.000183,0.005483,M,MYGR
MYGR9,345,0.000621,0.000011,0.005457,M,MYGR
MYGR9,346,0.000911,0,0.006051,M,MYGR
MYGR9,347,0.001122,0.000107,0.006128,M,MYGR
MYGR9,348,0.000983,0,0.005964,M,MYGR
MYGR9,349,0.001061,0.000023,0.006313,M,MYGR
MYGR9,350,0.00047,0,0.006047,M,MYGR
MYGR9,351,0.000441,0,0.005947,M,MYGR
MYGR9,352,0.000918,0,0.006708,M,MYGR
MYGR9,353,0.001112,0.000011,0.007286,M,MYGR
MYGR9,354,0.001344,0,0.00742,M,MYGR
MYGR9,355,0.001049,0,0.007197,M,MYGR
MYGR9,356,0.000843,0.000039,0.007659,M,MYGR
MYGR9,357,0.00133,0,0.007711,M,MYGR
MYGR9,358,0.001242,0,0.007864,M,MYGR
MYGR9,359,0.001226,0,0.007925,M,MYGR
MYGR9,360,0.001426,0,0.008387,M,MYGR
MYGR9,361,0.001603,0.000142,0.008884,M,MYGR
MYGR9,362,0.001322,0,0.009054,M,MYGR
MYGR9,363,0.001176,0,0.009771,M,MYGR
MYGR9,364,0.00137,0.000108,0.009579,M,MYGR
MYGR9,365,0.001582,0.000176,0.00997,M,MYGR
MYGR9,366,0.001949,0,0.010691,M,MYGR
MYGR9,367,0.001803,0.000054,0.011094,M,MYGR
MYGR9,368,0.001881,0,0.012032,M,MYGR
MYGR9,369,0.001522,0,0.012308,M,MYGR
MYGR9,370,0.00172,0,0.013866,M,MYGR
MYGR9,371,0.002041,0,0.014421,M,MYGR
MYGR9,372,0.002168,0.000024,0.014945,M,MYGR
MYGR9,373,0.00223,0,0.016839,M,MYGR
MYGR9,374,0.002814,0,0.018826,M,MYGR
MYGR9,375,0.003016,0,0.020361,M,MYGR
MYGR9,376,0.003596,0.000063,0.022426,M,MYGR
MYGR9,377,0.004183,0.000059,0.026034,M,MYGR
MYGR9,378,0.003797,0.000018,0.027666,M,MYGR
MYGR9,379,0.00465,0,0.032575,M,MYGR
MYGR9,380,0.005985,0,0.038577,M,MYGR
MYGR9,381,0.006144,0,0.042773,M,MYGR
MYGR9,382,0.007986,0,0.052848,M,MYGR
MYGR9,383,0.0098,0,0.064246,M,MYGR
MYGR9,384,0.012106,0,0.081417,M,MYGR
MYGR9,385,0.013352,0,0.088561,M,MYGR
MYGR9,386,0.017888,0.000018,0.118091,M,MYGR
MYGR9,387,0.022087,0,0.137004,M,MYGR
MYGR9,388,0.026512,0,0.16413,M,MYGR
MYGR9,389,0.034349,0.000052,0.196677,M,MYGR
MYGR9,390,0.046335,0,0.25583,M,MYGR
MYGR9,391,0.054542,0,0.285539,M,MYGR
MYGR9,392,0.070333,0,0.304829,M,MYGR
MYGR9,393,0.094954,0.000149,0.32014,M,MYGR
MYGR9,394,0.104236,0,0.317319,M,MYGR
MYGR9,395,0.137844,0,0.314838,M,MYGR
MYGR9,396,0.178761,0,0.306618,M,MYGR
MYGR9,397,0.207599,0.000072,0.307868,M,MYGR
MYGR9,398,0.239168,0,0.307493,M,MYGR
MYGR9,399,0.270759,0,0.307199,M,MYGR
MYGR9,400,0.278984,0,0.30378,M,MYGR
MYGR9,401,0.307726,0,0.308656,M,MYGR
MYGR9,402,0.299288,0.000101,0.299968,M,MYGR
MYGR9,403,0.29711,0.000018,0.297861,M,MYGR
MYGR9,404,0.295069,0.000041,0.295756,M,MYGR
MYGR9,405,0.29581,0.000241,0.296434,M,MYGR
MYGR9,406,0.294308,0,0.295064,M,MYGR
MYGR9,407,0.295025,0,0.295724,M,MYGR
MYGR9,408,0.295157,0.000006,0.295914,M,MYGR
MYGR9,409,0.297104,0,0.297939,M,MYGR
MYGR9,410,0.293386,0.00004,0.29412,M,MYGR
MYGR9,411,0.292885,0,0.29371,M,MYGR
MYGR9,412,0.290847,0.00013,0.29165,M,MYGR
MYGR9,413,0.292861,0.00005,0.293505,M,MYGR
MYGR9,414,0.290035,0.000067,0.290775,M,MYGR
MYGR9,415,0.290357,0,0.291275,M,MYGR
MYGR9,416,0.291914,0,0.292751,M,MYGR
MYGR9,417,0.289068,0,0.289716,M,MYGR
MYGR9,418,0.290082,0,0.290791,M,MYGR
MYGR9,419,0.288735,0,0.28951,M,MYGR
MYGR9,420,0.289096,0,0.289943,M,MYGR
MYGR9,421,0.288101,0,0.288949,M,MYGR
MYGR9,422,0.289956,0,0.290763,M,MYGR
